# Label: Avanti Sensor 1: EMG 1->RMean->Subset Sampling frequency: 1.000000e+003 Number of points: 5000 X start: 0.000000e+000 Unit: V Domain Unit: s
X [s],Avanti Sensor 1: EMG 1->RMean->Subset [V]
7.710000e-001,1.432547e-004
7.720000e-001,5.261612e-005
7.730000e-001,-9.307702e-005
7.740000e-001,-1.044908e-004
7.750000e-001,3.717399e-005
7.760000e-001,1.499687e-004
7.770000e-001,8.450748e-005
7.780000e-001,-7.360651e-005
7.790000e-001,-1.132189e-004
7.800000e-001,-7.662780e-005
7.810000e-001,-3.835817e-005
7.820000e-001,-4.116921e-006
7.830000e-001,-5.459713e-006
7.840000e-001,-1.431336e-006
7.850000e-001,-5.124015e-006
7.860000e-001,1.703208e-005
7.870000e-001,2.777443e-005
7.880000e-001,2.307466e-005
7.890000e-001,2.676734e-005
7.900000e-001,8.303921e-006
7.910000e-001,-3.265129e-005
7.920000e-001,-8.481004e-006
7.930000e-001,4.993053e-005
7.940000e-001,5.194472e-005
7.950000e-001,5.127333e-005
7.960000e-001,5.597311e-005
7.970000e-001,8.975321e-006
7.980000e-001,-4.070805e-005
7.990000e-001,-7.964908e-005
8.000000e-001,-5.346460e-005
8.010000e-001,-6.957812e-005
8.020000e-001,-3.197989e-005
8.030000e-001,3.515980e-005
8.040000e-001,5.093763e-005
8.050000e-001,2.374605e-005
8.060000e-001,8.975321e-006
8.070000e-001,1.904627e-005
8.080000e-001,1.589951e-006
8.090000e-001,-2.526593e-005
8.100000e-001,-3.063710e-005
8.110000e-001,-9.152400e-006
8.120000e-001,7.296827e-006
8.130000e-001,1.589951e-006
8.140000e-001,1.971767e-005
8.150000e-001,6.470127e-005
8.160000e-001,6.167998e-005
8.170000e-001,1.401080e-005
8.180000e-001,-2.157325e-005
8.190000e-001,-2.996571e-005
8.200000e-001,-2.593732e-005
8.210000e-001,-1.888765e-005
8.220000e-001,-8.481004e-006
