# Label: Avanti Sensor 1: EMG 1 Sampling frequency: 1.000000e+003 Number of points: 29220 X start: 0.000000e+000 Unit: V Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.W Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.X Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Y Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Z Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: Orientation Domain Unit: s
# Label: Avanti Sensor 1: Quat 1.Accuracy Sampling frequency: 6.666667e+001 Number of points: 1948 X start: 0.000000e+000 Unit: OrientationAccuracy Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.500000e+002
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: EMG 1 [V],X [s],Avanti Sensor 1: Quat 1.W [Orientation],X [s],Avanti Sensor 1: Quat 1.X [Orientation],X [s],Avanti Sensor 1: Quat 1.Y [Orientation],X [s],Avanti Sensor 1: Quat 1.Z [Orientation],X [s],Avanti Sensor 1: Quat 1.Accuracy [OrientationAccuracy]
2.68890e+001,2.08200e-003,,,,,,,,,,
2.68900e+001,-1.30990e-003,,,,,,,,,,
2.68910e+001,-4.79680e-003,,,,,,,,,,
2.68920e+001,-8.84364e-003,,,,,,,,,,
2.68930e+001,-1.09807e-002,,,,,,,,,,
2.68940e+001,-1.08974e-002,,,,,,,,,,
2.68950e+001,-1.03936e-002,,,,,,,,,,
2.68960e+001,-7.33400e-003,,,,,,,,,,
2.68970e+001,-3.20726e-003,,,,,,,,,,
2.68980e+001,6.25071e-004,,,,,,,,,,
2.68990e+001,4.22544e-003,,,,,,,,,,
2.69000e+001,7.77243e-003,,,,,,,,,,
2.69010e+001,1.05158e-002,,,,,,,,,,
2.69020e+001,1.07387e-002,,,,,,,,,,
2.69030e+001,1.01898e-002,,,,,,,,,,
2.69040e+001,7.70327e-003,,,,,,,,,,
2.69050e+001,4.34226e-003,,,,,,,,,,
2.69060e+001,9.59091e-004,,,,,,,,,,
2.69070e+001,-2.50330e-003,,,,,,,,,,
2.69080e+001,-6.09528e-003,,,,,,,,,,
2.69090e+001,-1.00085e-002,,,,,,,,,,
2.69100e+001,-1.09854e-002,,,,,,,,,,
2.69110e+001,-1.08306e-002,,,,,,,,,,
2.69120e+001,-9.67953e-003,,,,,,,,,,
2.69130e+001,-5.94119e-003,,,,,,,,,,
2.69140e+001,-1.89099e-003,,,,,,,,,,
2.69150e+001,1.80572e-003,,,,,,,,,,
2.69160e+001,5.36144e-003,,,,,,,,,,
2.69170e+001,8.93092e-003,,,,,,,,,,
2.69180e+001,1.08038e-002,,,,,,,,,,
2.69190e+001,1.06359e-002,,,,,,,,,,
2.69200e+001,9.59124e-003,,,,,,,,,,
2.69210e+001,6.60353e-003,,,,,,,,,,
2.69220e+001,3.22371e-003,,,,,,,,,,
2.69230e+001,-1.65499e-004,,,,,,,,,,
2.69240e+001,-3.65542e-003,,,,,,,,,,
2.69250e+001,-7.46358e-003,,,,,,,,,,
2.69260e+001,-1.07625e-002,,,,,,,,,,
2.69270e+001,-1.09867e-002,,,,,,,,,,
2.69280e+001,-1.07293e-002,,,,,,,,,,
2.69290e+001,-8.59455e-003,,,,,,,,,,
2.69300e+001,-4.54032e-003,,,,,,,,,,
2.69310e+001,-6.05936e-004,,,,,,,,,,
2.69320e+001,3.05318e-003,,,,,,,,,,
2.69330e+001,6.56257e-003,,,,,,,,,,
2.69340e+001,9.86249e-003,,,,,,,,,,
2.69350e+001,1.08206e-002,,,,,,,,,,
2.69360e+001,1.05000e-002,,,,,,,,,,
2.69370e+001,8.72245e-003,,,,,,,,,,
2.69380e+001,5.45846e-003,,,,,,,,,,
2.69390e+001,2.06690e-003,,,,,,,,,,
2.69400e+001,-1.33642e-003,,,,,,,,,,
2.69410e+001,-4.82063e-003,,,,,,,,,,
2.69420e+001,-8.85035e-003,,,,,,,,,,
2.69430e+001,-1.09814e-002,,,,,,,,,,
2.69440e+001,-1.09062e-002,,,,,,,,,,
2.69450e+001,-1.03919e-002,,,,,,,,,,
2.69460e+001,-7.30816e-003,,,,,,,,,,
2.69470e+001,-3.18209e-003,,,,,,,,,,
2.69480e+001,6.18021e-004,,,,,,,,,,
2.69490e+001,4.22779e-003,,,,,,,,,,
2.69500e+001,7.77310e-003,,,,,,,,,,
2.69510e+001,1.04996e-002,,,,,,,,,,
2.69520e+001,1.07299e-002,,,,,,,,,,
2.69530e+001,1.01844e-002,,,,,,,,,,
2.69540e+001,7.69857e-003,,,,,,,,,,
2.69550e+001,4.32715e-003,,,,,,,,,,
2.69560e+001,9.41634e-004,,,,,,,,,,
2.69570e+001,-2.51069e-003,,,,,,,,,,
2.69580e+001,-6.10535e-003,,,,,,,,,,
2.69590e+001,-1.00216e-002,,,,,,,,,,
2.69600e+001,-1.09857e-002,,,,,,,,,,
2.69610e+001,-1.08374e-002,,,,,,,,,,
2.69620e+001,-9.68054e-003,,,,,,,,,,
2.69630e+001,-5.93549e-003,,,,,,,,,,
2.69640e+001,-1.88193e-003,,,,,,,,,,
2.69650e+001,1.81982e-003,,,,,,,,,,
2.69660e+001,5.38830e-003,,,,,,,,,,
2.69670e+001,8.94133e-003,,,,,,,,,,
2.69680e+001,1.07957e-002,,,,,,,,,,
2.69690e+001,1.06285e-002,,,,,,,,,,
2.69700e+001,9.58654e-003,,,,,,,,,,
2.69710e+001,6.59413e-003,,,,,,,,,,
2.69720e+001,3.21062e-003,,,,,,,,,,
2.69730e+001,-1.87991e-004,,,,,,,,,,
2.69740e+001,-3.66650e-003,,,,,,,,,,
2.69750e+001,-7.48037e-003,,,,,,,,,,
2.69760e+001,-1.07709e-002,,,,,,,,,,
2.69770e+001,-1.09867e-002,,,,,,,,,,
2.69780e+001,-1.07350e-002,,,,,,,,,,
2.69790e+001,-8.58952e-003,,,,,,,,,,
2.69800e+001,-4.52656e-003,,,,,,,,,,
2.69810e+001,-5.94858e-004,,,,,,,,,,
2.69820e+001,3.05653e-003,,,,,,,,,,
2.69830e+001,6.59010e-003,,,,,,,,,,
2.69840e+001,9.87457e-003,,,,,,,,,,
2.69850e+001,1.08112e-002,,,,,,,,,,
2.69860e+001,1.04902e-002,,,,,,,,,,
2.69870e+001,8.71104e-003,,,,,,,,,,
2.69880e+001,5.45745e-003,,,,,,,,,,
2.69890e+001,2.07160e-003,,,,,,,,,,
2.69900e+001,-1.35051e-003,,,,,,,,,,
2.69910e+001,-4.83775e-003,,,,,,,,,,
2.69920e+001,-8.85808e-003,,,,,,,,,,
2.69930e+001,-1.09807e-002,,,,,,,,,,
2.69940e+001,-1.09122e-002,,,,,,,,,,
2.69950e+001,-1.03842e-002,,,,,,,,,,
2.69960e+001,-7.27895e-003,,,,,,,,,,
2.69970e+001,-3.16060e-003,,,,,,,,,,
2.69980e+001,6.49577e-004,,,,,,,,,,
2.69990e+001,4.25028e-003,,,,,,,,,,
2.70000e+001,7.76504e-003,,,,,,,,,,
2.70010e+001,1.04788e-002,,,,,,,,,,
2.70020e+001,1.07239e-002,,,,,,,,,,
2.70030e+001,1.01532e-002,,,,,,,,,,
2.70040e+001,7.66400e-003,,,,,,,,,,
2.70050e+001,4.31272e-003,,,,,,,,,,
2.70060e+001,9.37606e-004,,,,,,,,,,
2.70070e+001,-2.50666e-003,,,,,,,,,,
2.70080e+001,-6.13187e-003,,,,,,,,,,
2.70090e+001,-1.00323e-002,,,,,,,,,,
2.70100e+001,-1.09857e-002,,,,,,,,,,
2.70110e+001,-1.08431e-002,,,,,,,,,,
2.70120e+001,-9.65670e-003,,,,,,,,,,
2.70130e+001,-5.90863e-003,,,,,,,,,,
2.70140e+001,-1.85708e-003,,,,,,,,,,
2.70150e+001,1.85776e-003,,,,,,,,,,
2.70160e+001,5.37890e-003,,,,,,,,,,
2.70170e+001,8.88325e-003,,,,,,,,,,
2.70180e+001,1.07716e-002,,,,,,,,,,
2.70190e+001,1.06232e-002,,,,,,,,,,
2.70200e+001,9.52511e-003,,,,,,,,,,
2.70210e+001,6.52363e-003,,,,,,,,,,
2.70220e+001,3.16027e-003,,,,,,,,,,
2.70230e+001,-2.32639e-004,,,,,,,,,,
2.70240e+001,-3.70410e-003,,,,,,,,,,
2.70250e+001,-7.48943e-003,,,,,,,,,,
2.70260e+001,-1.07578e-002,,,,,,,,,,
2.70270e+001,-1.09867e-002,,,,,,,,,,
2.70280e+001,-1.07262e-002,,,,,,,,,,
2.70290e+001,-8.55091e-003,,,,,,,,,,
2.70300e+001,-4.50843e-003,,,,,,,,,,
2.70310e+001,-5.95529e-004,,,,,,,,,,
2.70320e+001,3.02968e-003,,,,,,,,,,
2.70330e+001,6.56190e-003,,,,,,,,,,
2.70340e+001,9.84704e-003,,,,,,,,,,
2.70350e+001,1.08088e-002,,,,,,,,,,
2.70360e+001,1.04829e-002,,,,,,,,,,
2.70370e+001,8.67143e-003,,,,,,,,,,
2.70380e+001,5.42724e-003,,,,,,,,,,
2.70390e+001,2.03333e-003,,,,,,,,,,
2.70400e+001,-1.36663e-003,,,,,,,,,,
2.70410e+001,-4.83641e-003,,,,,,,,,,
2.70420e+001,-8.82417e-003,,,,,,,,,,
2.70430e+001,-1.09804e-002,,,,,,,,,,
2.70440e+001,-1.09119e-002,,,,,,,,,,
2.70450e+001,-1.03684e-002,,,,,,,,,,
2.70460e+001,-7.25209e-003,,,,,,,,,,
2.70470e+001,-3.16799e-003,,,,,,,,,,
2.70480e+001,6.22721e-004,,,,,,,,,,
2.70490e+001,4.21772e-003,,,,,,,,,,
2.70500e+001,7.74893e-003,,,,,,,,,,
2.70510e+001,1.04661e-002,,,,,,,,,,
2.70520e+001,1.07272e-002,,,,,,,,,,
2.70530e+001,1.01351e-002,,,,,,,,,,
2.70540e+001,7.62271e-003,,,,,,,,,,
2.70550e+001,4.28116e-003,,,,,,,,,,
2.70560e+001,9.06386e-004,,,,,,,,,,
2.70570e+001,-2.52613e-003,,,,,,,,,,
2.70580e+001,-6.11408e-003,,,,,,,,,,
2.70590e+001,-9.98401e-003,,,,,,,,,,
2.70600e+001,-1.09854e-002,,,,,,,,,,
2.70610e+001,-1.08387e-002,,,,,,,,,,
2.70620e+001,-9.61675e-003,,,,,,,,,,
2.70630e+001,-5.85693e-003,,,,,,,,,,
2.70640e+001,-1.82654e-003,,,,,,,,,,
2.70650e+001,1.86011e-003,,,,,,,,,,
2.70660e+001,5.38225e-003,,,,,,,,,,
2.70670e+001,8.86714e-003,,,,,,,,,,
2.70680e+001,1.07615e-002,,,,,,,,,,
2.70690e+001,1.06262e-002,,,,,,,,,,
2.70700e+001,9.48650e-003,,,,,,,,,,
2.70710e+001,6.51221e-003,,,,,,,,,,
2.70720e+001,3.14650e-003,,,,,,,,,,
2.70730e+001,-2.26261e-004,,,,,,,,,,
2.70740e+001,-3.68765e-003,,,,,,,,,,
2.70750e+001,-7.49078e-003,,,,,,,,,,
2.70760e+001,-1.07575e-002,,,,,,,,,,
2.70770e+001,-1.09867e-002,,,,,,,,,,
2.70780e+001,-1.07242e-002,,,,,,,,,,
2.70790e+001,-8.54420e-003,,,,,,,,,,
2.70800e+001,-4.50004e-003,,,,,,,,,,
2.70810e+001,-5.76730e-004,,,,,,,,,,
2.70820e+001,3.06661e-003,,,,,,,,,,
2.70830e+001,6.57465e-003,,,,,,,,,,
2.70840e+001,9.83563e-003,,,,,,,,,,
2.70850e+001,1.08092e-002,,,,,,,,,,
2.70860e+001,1.04718e-002,,,,,,,,,,
2.70870e+001,8.62980e-003,,,,,,,,,,
2.70880e+001,5.39937e-003,,,,,,,,,,
2.70890e+001,2.01923e-003,,,,,,,,,,
2.70900e+001,-1.36831e-003,,,,,,,,,,
2.70910e+001,-4.84245e-003,,,,,,,,,,
2.70920e+001,-8.83894e-003,,,,,,,,,,
2.70930e+001,-1.09804e-002,,,,,,,,,,
2.70940e+001,-1.09085e-002,,,,,,,,,,
2.70950e+001,-1.03593e-002,,,,,,,,,,
2.70960e+001,-7.24269e-003,,,,,,,,,,
2.70970e+001,-3.13744e-003,,,,,,,,,,
2.70980e+001,6.54276e-004,,,,,,,,,,
2.70990e+001,4.25364e-003,,,,,,,,,,
2.71000e+001,7.78183e-003,,,,,,,,,,
2.71010e+001,1.04788e-002,,,,,,,,,,
2.71020e+001,1.07266e-002,,,,,,,,,,
2.71030e+001,1.01334e-002,,,,,,,,,,
2.71040e+001,7.62136e-003,,,,,,,,,,
2.71050e+001,4.28519e-003,,,,,,,,,,
2.71060e+001,8.95308e-004,,,,,,,,,,
2.71070e+001,-2.55030e-003,,,,,,,,,,
2.71080e+001,-6.12348e-003,,,,,,,,,,
2.71090e+001,-1.00102e-002,,,,,,,,,,
2.71100e+001,-1.09857e-002,,,,,,,,,,
2.71110e+001,-1.08374e-002,,,,,,,,,,
2.71120e+001,-9.62045e-003,,,,,,,,,,
2.71130e+001,-5.86633e-003,,,,,,,,,,
2.71140e+001,-1.81949e-003,,,,,,,,,,
2.71150e+001,1.89267e-003,,,,,,,,,,
2.71160e+001,5.41784e-003,,,,,,,,,,
2.71170e+001,8.91179e-003,,,,,,,,,,
2.71180e+001,1.07793e-002,,,,,,,,,,
2.71190e+001,1.06238e-002,,,,,,,,,,
2.71200e+001,9.49657e-003,,,,,,,,,,
2.71210e+001,6.51154e-003,,,,,,,,,,
2.71220e+001,3.13777e-003,,,,,,,,,,
2.71230e+001,-2.28946e-004,,,,,,,,,,
2.71240e+001,-3.69738e-003,,,,,,,,,,
2.71250e+001,-7.51192e-003,,,,,,,,,,
2.71260e+001,-1.07759e-002,,,,,,,,,,
2.71270e+001,-1.09867e-002,,,,,,,,,,
2.71280e+001,-1.07262e-002,,,,,,,,,,
2.71290e+001,-8.54588e-003,,,,,,,,,,
2.71300e+001,-4.48460e-003,,,,,,,,,,
2.71310e+001,-5.66323e-004,,,,,,,,,,
2.71320e+001,3.07265e-003,,,,,,,,,,
2.71330e+001,6.59278e-003,,,,,,,,,,
2.71340e+001,9.87692e-003,,,,,,,,,,
2.71350e+001,1.08115e-002,,,,,,,,,,
2.71360e+001,1.04748e-002,,,,,,,,,,
2.71370e+001,8.63584e-003,,,,,,,,,,
2.71380e+001,5.40172e-003,,,,,,,,,,
2.71390e+001,2.01386e-003,,,,,,,,,,
2.71400e+001,-1.39046e-003,,,,,,,,,,
2.71410e+001,-4.87669e-003,,,,,,,,,,
2.71420e+001,-8.88057e-003,,,,,,,,,,
2.71430e+001,-1.09810e-002,,,,,,,,,,
2.71440e+001,-1.09072e-002,,,,,,,,,,
2.71450e+001,-1.03677e-002,,,,,,,,,,
2.71460e+001,-7.24471e-003,,,,,,,,,,
2.71470e+001,-3.12435e-003,,,,,,,,,,
2.71480e+001,6.73411e-004,,,,,,,,,,
2.71490e+001,4.27042e-003,,,,,,,,,,
2.71500e+001,7.81808e-003,,,,,,,,,,
2.71510e+001,1.05158e-002,,,,,,,,,,
2.71520e+001,1.07219e-002,,,,,,,,,,
2.71530e+001,1.01391e-002,,,,,,,,,,
2.71540e+001,7.62539e-003,,,,,,,,,,
2.71550e+001,4.27512e-003,,,,,,,,,,
2.71560e+001,8.97658e-004,,,,,,,,,,
2.71570e+001,-2.55433e-003,,,,,,,,,,
2.71580e+001,-6.15369e-003,,,,,,,,,,
2.71590e+001,-1.00448e-002,,,,,,,,,,
2.71600e+001,-1.09857e-002,,,,,,,,,,
2.71610e+001,-1.08380e-002,,,,,,,,,,
2.71620e+001,-9.63085e-003,,,,,,,,,,
2.71630e+001,-5.86197e-003,,,,,,,,,,
2.71640e+001,-1.81411e-003,,,,,,,,,,
2.71650e+001,1.89368e-003,,,,,,,,,,
2.71660e+001,5.42858e-003,,,,,,,,,,
2.71670e+001,8.93730e-003,,,,,,,,,,
2.71680e+001,1.07887e-002,,,,,,,,,,
2.71690e+001,1.06212e-002,,,,,,,,,,
2.71700e+001,9.49322e-003,,,,,,,,,,
2.71710e+001,6.50349e-003,,,,,,,,,,
2.71720e+001,3.12972e-003,,,,,,,,,,
2.71730e+001,-2.47410e-004,,,,,,,,,,
2.71740e+001,-3.71014e-003,,,,,,,,,,
2.71750e+001,-7.54717e-003,,,,,,,,,,
2.71760e+001,-1.07823e-002,,,,,,,,,,
2.71770e+001,-1.09867e-002,,,,,,,,,,
2.71780e+001,-1.07286e-002,,,,,,,,,,
2.71790e+001,-8.55460e-003,,,,,,,,,,
2.71800e+001,-4.49332e-003,,,,,,,,,,
2.71810e+001,-5.73709e-004,,,,,,,,,,
2.71820e+001,3.08675e-003,,,,,,,,,,
2.71830e+001,6.62501e-003,,,,,,,,,,
2.71840e+001,9.91485e-003,,,,,,,,,,
2.71850e+001,1.08135e-002,,,,,,,,,,
2.71860e+001,1.04788e-002,,,,,,,,,,
2.71870e+001,8.64323e-003,,,,,,,,,,
2.71880e+001,5.38494e-003,,,,,,,,,,
2.71890e+001,1.99237e-003,,,,,,,,,,
2.71900e+001,-1.41027e-003,,,,,,,,,,
2.71910e+001,-4.87871e-003,,,,,,,,,,
2.71920e+001,-8.88460e-003,,,,,,,,,,
2.71930e+001,-1.09810e-002,,,,,,,,,,
2.71940e+001,-1.09068e-002,,,,,,,,,,
2.71950e+001,-1.03536e-002,,,,,,,,,,
2.71960e+001,-7.21987e-003,,,,,,,,,,
2.71970e+001,-3.11763e-003,,,,,,,,,,
2.71980e+001,6.73411e-004,,,,,,,,,,
2.71990e+001,4.27210e-003,,,,,,,,,,
2.72000e+001,7.83688e-003,,,,,,,,,,
2.72010e+001,1.05205e-002,,,,,,,,,,
2.72020e+001,1.07205e-002,,,,,,,,,,
2.72030e+001,1.01250e-002,,,,,,,,,,
2.72040e+001,7.60088e-003,,,,,,,,,,
2.72050e+001,4.25095e-003,,,,,,,,,,
2.72060e+001,8.64088e-004,,,,,,,,,,
2.72070e+001,-2.57414e-003,,,,,,,,,,
2.72080e+001,-6.16242e-003,,,,,,,,,,
2.72090e+001,-1.00320e-002,,,,,,,,,,
2.72100e+001,-1.09857e-002,,,,,,,,,,
2.72110e+001,-1.08367e-002,,,,,,,,,,
2.72120e+001,-9.60635e-003,,,,,,,,,,
2.72130e+001,-5.83075e-003,,,,,,,,,,
2.72140e+001,-1.79867e-003,,,,,,,,,,
2.72150e+001,1.91046e-003,,,,,,,,,,
2.72160e+001,5.43865e-003,,,,,,,,,,
2.72170e+001,8.94804e-003,,,,,,,,,,
2.72180e+001,1.07924e-002,,,,,,,,,,
2.72190e+001,1.06185e-002,,,,,,,,,,
2.72200e+001,9.47106e-003,,,,,,,,,,
2.72210e+001,6.47730e-003,,,,,,,,,,
2.72220e+001,3.11427e-003,,,,,,,,,,
2.72230e+001,-2.54124e-004,,,,,,,,,,
2.72240e+001,-3.71081e-003,,,,,,,,,,
2.72250e+001,-7.55926e-003,,,,,,,,,,
2.72260e+001,-1.07883e-002,,,,,,,,,,
2.72270e+001,-1.09871e-002,,,,,,,,,,
2.72280e+001,-1.07205e-002,,,,,,,,,,
2.72290e+001,-8.51264e-003,,,,,,,,,,
2.72300e+001,-4.45270e-003,,,,,,,,,,
2.72310e+001,-5.13283e-004,,,,,,,,,,
2.72320e+001,3.13777e-003,,,,,,,,,,
2.72330e+001,6.62770e-003,,,,,,,,,,
2.72340e+001,9.88129e-003,,,,,,,,,,
2.72350e+001,1.08078e-002,,,,,,,,,,
2.72360e+001,1.04610e-002,,,,,,,,,,
2.72370e+001,8.57307e-003,,,,,,,,,,
2.72380e+001,5.32888e-003,,,,,,,,,,
2.72390e+001,1.96283e-003,,,,,,,,,,
2.72400e+001,-1.39818e-003,,,,,,,,,,
2.72410e+001,-4.89616e-003,,,,,,,,,,
2.72420e+001,-8.90575e-003,,,,,,,,,,
2.72430e+001,-1.09810e-002,,,,,,,,,,
2.72440e+001,-1.09055e-002,,,,,,,,,,
2.72450e+001,-1.03375e-002,,,,,,,,,,
2.72460e+001,-7.19133e-003,,,,,,,,,,
2.72470e+001,-3.08809e-003,,,,,,,,,,
2.72480e+001,7.05974e-004,,,,,,,,,,
2.72490e+001,4.28418e-003,,,,,,,,,,
2.72500e+001,7.80935e-003,,,,,,,,,,
2.72510e+001,1.05043e-002,,,,,,,,,,
2.72520e+001,1.07222e-002,,,,,,,,,,
2.72530e+001,1.00921e-002,,,,,,,,,,
2.72540e+001,7.54281e-003,,,,,,,,,,
2.72550e+001,4.21134e-003,,,,,,,,,,
2.72560e+001,8.38239e-004,,,,,,,,,,
2.72570e+001,-2.59059e-003,,,,,,,,,,
2.72580e+001,-6.17417e-003,,,,,,,,,,
2.72590e+001,-1.00276e-002,,,,,,,,,,
2.72600e+001,-1.09857e-002,,,,,,,,,,
2.72610e+001,-1.08330e-002,,,,,,,,,,
2.72620e+001,-9.57076e-003,,,,,,,,,,
2.72630e+001,-5.80792e-003,,,,,,,,,,
2.72640e+001,-1.78021e-003,,,,,,,,,,
2.72650e+001,1.89837e-003,,,,,,,,,,
2.72660e+001,5.44402e-003,,,,,,,,,,
2.72670e+001,8.96416e-003,,,,,,,,,,
2.72680e+001,1.07890e-002,,,,,,,,,,
2.72690e+001,1.06205e-002,,,,,,,,,,
2.72700e+001,9.45394e-003,,,,,,,,,,
2.72710e+001,6.45985e-003,,,,,,,,,,
2.72720e+001,3.09615e-003,,,,,,,,,,
2.72730e+001,-2.68894e-004,,,,,,,,,,
2.72740e+001,-3.72021e-003,,,,,,,,,,
2.72750e+001,-7.54415e-003,,,,,,,,,,
2.72760e+001,-1.07736e-002,,,,,,,,,,
2.72770e+001,-1.09867e-002,,,,,,,,,,
2.72780e+001,-1.07105e-002,,,,,,,,,,
2.72790e+001,-8.46497e-003,,,,,,,,,,
2.72800e+001,-4.42551e-003,,,,,,,,,,
2.72810e+001,-5.15297e-004,,,,,,,,,,
2.72820e+001,3.12703e-003,,,,,,,,,,
2.72830e+001,6.62635e-003,,,,,,,,,,
2.72840e+001,9.88397e-003,,,,,,,,,,
2.72850e+001,1.08102e-002,,,,,,,,,,
2.72860e+001,1.04584e-002,,,,,,,,,,
2.72870e+001,8.55259e-003,,,,,,,,,,
2.72880e+001,5.31847e-003,,,,,,,,,,
2.72890e+001,1.94101e-003,,,,,,,,,,
2.72900e+001,-1.44787e-003,,,,,,,,,,
2.72910e+001,-4.90523e-003,,,,,,,,,,
2.72920e+001,-8.89567e-003,,,,,,,,,,
2.72930e+001,-1.09810e-002,,,,,,,,,,
2.72940e+001,-1.09035e-002,,,,,,,,,,
2.72950e+001,-1.03143e-002,,,,,,,,,,
2.72960e+001,-7.14534e-003,,,,,,,,,,
2.72970e+001,-3.05385e-003,,,,,,,,,,
2.72980e+001,7.14031e-004,,,,,,,,,,
2.72990e+001,4.29895e-003,,,,,,,,,,
2.73000e+001,7.82278e-003,,,,,,,,,,
2.73010e+001,1.05070e-002,,,,,,,,,,
2.73020e+001,1.07232e-002,,,,,,,,,,
2.73030e+001,1.00867e-002,,,,,,,,,,
2.73040e+001,7.52334e-003,,,,,,,,,,
2.73050e+001,4.19422e-003,,,,,,,,,,
2.73060e+001,8.17426e-004,,,,,,,,,,
2.73070e+001,-2.60905e-003,,,,,,,,,,
2.73080e+001,-6.18457e-003,,,,,,,,,,
2.73090e+001,-1.00407e-002,,,,,,,,,,
2.73100e+001,-1.09851e-002,,,,,,,,,,
2.73110e+001,-1.08310e-002,,,,,,,,,,
2.73120e+001,-9.55700e-003,,,,,,,,,,
2.73130e+001,-5.78946e-003,,,,,,,,,,
2.73140e+001,-1.76007e-003,,,,,,,,,,
2.73150e+001,1.92926e-003,,,,,,,,,,
2.73160e+001,5.46349e-003,,,,,,,,,,
2.73170e+001,8.96886e-003,,,,,,,,,,
2.73180e+001,1.07890e-002,,,,,,,,,,
2.73190e+001,1.06212e-002,,,,,,,,,,
2.73200e+001,9.45159e-003,,,,,,,,,,
2.73210e+001,6.44642e-003,,,,,,,,,,
2.73220e+001,3.08473e-003,,,,,,,,,,
2.73230e+001,-2.68894e-004,,,,,,,,,,
2.73240e+001,-3.73867e-003,,,,,,,,,,
2.73250e+001,-7.58376e-003,,,,,,,,,,
2.73260e+001,-1.07904e-002,,,,,,,,,,
2.73270e+001,-1.09871e-002,,,,,,,,,,
2.73280e+001,-1.07115e-002,,,,,,,,,,
2.73290e+001,-8.47672e-003,,,,,,,,,,
2.73300e+001,-4.41813e-003,,,,,,,,,,
2.73310e+001,-5.02876e-004,,,,,,,,,,
2.73320e+001,3.13509e-003,,,,,,,,,,
2.73330e+001,6.64381e-003,,,,,,,,,,
2.73340e+001,9.91418e-003,,,,,,,,,,
2.73350e+001,1.08118e-002,,,,,,,,,,
2.73360e+001,1.04681e-002,,,,,,,,,,
2.73370e+001,8.56535e-003,,,,,,,,,,
2.73380e+001,5.31109e-003,,,,,,,,,,
2.73390e+001,1.94235e-003,,,,,,,,,,
2.73400e+001,-1.44250e-003,,,,,,,,,,
2.73410e+001,-4.92201e-003,,,,,,,,,,
2.73420e+001,-8.93999e-003,,,,,,,,,,
2.73430e+001,-1.09814e-002,,,,,,,,,,
2.73440e+001,-1.09005e-002,,,,,,,,,,
2.73450e+001,-1.03153e-002,,,,,,,,,,
2.73460e+001,-7.15978e-003,,,,,,,,,,
2.73470e+001,-3.05721e-003,,,,,,,,,,
2.73480e+001,7.44244e-004,,,,,,,,,,
2.73490e+001,4.32749e-003,,,,,,,,,,
2.73500e+001,7.84427e-003,,,,,,,,,,
2.73510e+001,1.05090e-002,,,,,,,,,,
2.73520e+001,1.07232e-002,,,,,,,,,,
2.73530e+001,1.01015e-002,,,,,,,,,,
2.73540e+001,7.53945e-003,,,,,,,,,,
2.73550e+001,4.19388e-003,,,,,,,,,,
2.73560e+001,8.17426e-004,,,,,,,,,,
2.73570e+001,-2.62483e-003,,,,,,,,,,
2.73580e+001,-6.20505e-003,,,,,,,,,,
2.73590e+001,-1.00760e-002,,,,,,,,,,
2.73600e+001,-1.09854e-002,,,,,,,,,,
2.73610e+001,-1.08303e-002,,,,,,,,,,
2.73620e+001,-9.56103e-003,,,,,,,,,,
2.73630e+001,-5.78979e-003,,,,,,,,,,
2.73640e+001,-1.75537e-003,,,,,,,,,,
2.73650e+001,1.92255e-003,,,,,,,,,,
