X[s],Avanti Sensor 1: Roll 1 [degrees],X[s],Avanti Sensor 1: Pitch 1 [degrees],X[s],Avanti Sensor 1: Yaw 1 [degrees]
26.775,-2.062907492279433,26.775,-0.892137535939445,26.775,-108.2648221929505
26.79,-2.0618617884846135,26.79,-0.8861401654436315,26.79,-107.9122865760008
26.805,-2.054596839017601,26.805,-0.8843596146128795,26.805,-107.6750375332628
26.82,-2.0494159315275238,26.82,-0.8748588207585986,26.82,-107.35021821377183
26.835,-2.0466430055641633,26.835,-0.8767299418385195,26.835,-107.10703695672434
26.85,-2.0435171336454143,26.85,-0.8682257858897177,26.85,-106.82849009922467
26.865,-2.0359003816506793,26.865,-0.8660249497557435,26.865,-106.61189898206258
26.88,-2.0334806129328453,26.88,-0.8682112058593304,26.88,-106.41406721885461
26.895,-2.0320206193395274,26.895,-0.8618208060324167,26.895,-106.16333869564892
26.91,-2.0285247325090268,26.91,-0.8549069223013054,26.91,-105.961082399802
26.925,-2.0186793063355433,26.925,-0.8470380090510466,26.925,-105.68250384901184
26.94,-2.0119343530668536,26.94,-0.8401159083978658,26.94,-105.48604436261304
26.955,-2.0050306701272826,26.955,-0.8330438160173015,26.955,-105.30215131506999
26.97,-2.0022454569089265,26.97,-0.8299531731062753,26.97,-105.05702318569139
26.985,-1.9979105823027983,26.985,-0.8263835376440403,26.985,-104.86967033346718
27.0,-1.9933898700445247,27.0,-0.8249465349818916,27.0,-104.59871869598483
27.015,-1.9859430421040265,27.015,-0.8198218230518387,27.015,-104.42544115055232
27.03,-1.9761511173509259,27.03,-0.8141837228052268,27.03,-104.20373792975835
27.045,-1.973398052708242,27.045,-0.8119834193883587,27.045,-104.05714602879839
27.06,-1.9702621221525858,27.06,-0.8051126508819492,27.06,-103.87085876113059
27.075,-1.968036511777667,27.075,-0.8002877266411352,27.075,-103.63020986755086
27.09,-1.9676539785523923,27.09,-0.8012024019998323,27.09,-103.46404818180598
27.105,-1.9692073951583697,27.105,-0.8014406241322537,27.105,-103.24132927110045
27.12,-1.9734118637802311,27.12,-0.8011833657256021,27.12,-103.06984602576205
27.135,-1.9646973041767433,27.135,-0.8031636739594987,27.135,-102.90949415707715
27.15,-1.9604109502961176,27.15,-0.7934755339521044,27.15,-102.70684036078163
27.165,-1.960293950168765,27.165,-0.7932838553562288,27.165,-102.56288304075372
27.18,-1.9580965636210164,27.18,-0.789591459701947,27.18,-102.36790558646375
27.195,-1.9543724600724324,27.195,-0.786236686980616,27.195,-102.24453546025099
27.21,-1.9500507895674453,27.21,-0.7791405552423887,27.21,-102.05333280247432
27.225,-1.9458134358628392,27.225,-0.7746542147594732,27.225,-101.88179682700175
27.24,-1.939002819339817,27.24,-0.7740077262521627,27.24,-101.72140234445412
27.255,-1.9334823952669782,27.255,-0.7653768816362309,27.255,-101.5532043166386
27.27,-1.927013297437018,27.27,-0.7669271223537034,27.27,-101.4434779872759
27.285,-1.9278446733751453,27.285,-0.7638179297067634,27.285,-101.25830169656888
27.3,-1.9257279895212298,27.3,-0.7610444295695736,27.3,-101.13261546860406
27.315,-1.91831300127207,27.315,-0.7577207808470938,27.315,-100.97639008382387
27.33,-1.9159226857481733,27.33,-0.7519177473853739,27.33,-100.82608398568198
27.345,-1.9095524581321972,27.345,-0.7557904572625284,27.345,-100.71092124130405
27.36,-1.902464943702879,27.36,-0.7548767042037661,27.36,-100.54389477670516
27.375,-1.9013801439105946,27.375,-0.749764965923302,27.375,-100.4202639500645
27.39,-1.8963780116417677,27.39,-0.7441475983045583,27.39,-100.31195512348027
27.405,-1.8945648650213356,27.405,-0.7354225509722971,27.405,-100.16648370382455
27.42,-1.8925969205146103,27.42,-0.7315975088046676,27.42,-100.0472473203189
27.435,-1.8874388397480701,27.435,-0.7306418287416045,27.435,-99.88300225785363
27.45,-1.8819838597850889,27.45,-0.7304727141434652,27.45,-99.77524116795139
27.465,-1.8790235082908824,27.465,-0.7226220330938815,27.465,-99.63962639445113
27.48,-1.8801229840858384,27.48,-0.7219509981701727,27.48,-99.53559915581117
27.495,-1.8798454872081312,27.495,-0.7170150076395035,27.495,-99.45527591777049
27.51,-1.8827831523485496,27.51,-0.7098614650894696,27.51,-99.33630027650047
27.525,-1.8846663569183817,27.525,-0.7090311034900807,27.525,-99.25577451109129
27.54,-1.8784229434055826,27.54,-0.7035486503885351,27.54,-99.11799378994998
27.555,-1.8736862810626165,27.555,-0.7030309064414733,27.555,-99.01444421121978
27.57,-1.872176280028354,27.57,-0.6984877127919066,27.57,-98.93595552225781
27.585,-1.8681293961349104,27.585,-0.6943008876192518,27.585,-98.8449780353001
27.6,-1.8678346709804543,27.6,-0.691574580887411,27.6,-98.76167665730354
27.615,-1.8662162204345358,27.615,-0.6888859173929243,27.615,-98.63816622932589
27.63,-1.868532853636976,27.63,-0.6847788810175285,27.63,-98.5582445817048
27.645,-1.8621661284745656,27.645,-0.6831866457425624,27.645,-98.4635373960622
27.66,-1.8623012943051434,27.66,-0.6767726289576083,27.66,-98.38060526963011
27.675,-1.8568915517186,27.675,-0.6715431369857962,27.675,-98.29661210360698
27.69,-1.85271487053007,27.69,-0.6665532603420056,27.69,-98.22496127742994
27.705,-1.8492980900883413,27.705,-0.662592180246978,27.705,-98.15352517718527
27.72,-1.8473973221975668,27.72,-0.6659712863559124,27.72,-98.06881582377316
27.735,-1.8444549236678365,27.735,-0.6702731332434336,27.735,-98.03867612904939
27.75,-1.8440286371991923,27.75,-0.6719650295422939,27.75,-97.97383149528537
27.765,-1.8421403644573537,27.765,-0.6695675905256672,27.765,-97.87990223941834
27.78,-1.838024403953739,27.78,-0.6697088593854081,27.78,-97.79857116921427
27.795,-1.834535020737444,27.795,-0.6679896644387973,27.795,-97.66315472027125
27.81,-1.8339873103450153,27.81,-0.6651033822091376,27.81,-97.55858323961903
27.825,-1.832832073330348,27.825,-0.6660933732161716,27.825,-97.45163881062585
27.84,-1.8339974675866106,27.84,-0.6626893337506964,27.84,-97.36067455771659
27.855,-1.8301814702063202,27.855,-0.6659335352356166,27.855,-97.29154019012739
27.87,-1.8259792622602693,27.87,-0.6618170445051275,27.87,-97.20585491868286
27.885,-1.8209048642470245,27.885,-0.6667284952537829,27.885,-97.15862418760624
27.9,-1.8215653832480043,27.9,-0.663105859807722,27.9,-97.06947580793836
27.915,-1.8183209955151292,27.915,-0.6599644155970039,27.915,-97.03276276369628
27.93,-1.8136452911606666,27.93,-0.661934400291254,27.93,-96.99359314679718
27.945,-1.8113872470486265,27.945,-0.666970095872704,27.945,-96.93974515652675
27.96,-1.8086677590198754,27.96,-0.6669810004521648,27.96,-96.8899429393265
27.975,-1.8046714108919333,27.975,-0.6637371552579625,27.975,-96.84793657824687
27.99,-1.8024336305562332,27.99,-0.6627109641090673,27.99,-96.78214299008661
28.005,-1.7937763233988604,28.005,-0.6663842689604264,28.005,-96.72230121261164
28.02,-1.7938221616525438,28.02,-0.671183607854895,28.02,-96.68343803851714
28.035,-1.7904363578409563,28.035,-0.6714389923135694,28.035,-96.65150542373456
28.05,-1.7856402457546192,28.05,-0.6712322239049348,28.05,-96.56909041547132
28.065,-1.779801217950952,28.065,-0.6661656132871483,28.065,-96.52307899074523
28.08,-1.7750325734442995,28.08,-0.6717915516515967,28.08,-96.45464815545543
28.095,-1.7750982846158707,28.095,-0.6659181782029575,28.095,-96.42133408770745
28.11,-1.7766810499183632,28.11,-0.662484737215869,28.11,-96.38217508380617
28.125,-1.772879762792025,28.125,-0.6629424418587825,28.125,-96.26956822489393
28.14,-1.775521767473969,28.14,-0.6598779406085737,28.14,-96.22446859235637
28.155,-1.7665365348732818,28.155,-0.6602467198527586,28.155,-96.14113918168105
28.17,-1.7660692184429683,28.17,-0.6645165878367063,28.17,-96.09719094533618
28.185,-1.7644352603138165,28.185,-0.6616208422761797,28.185,-96.04406362201996
28.2,-1.7646192788045896,28.2,-0.6577069586491292,28.2,-95.98961684311378
28.215,-1.7631556160955597,28.215,-0.6585920924491321,28.215,-95.95927847524328
28.23,-1.760106272488803,28.23,-0.6562775114516395,28.23,-95.9062046209481
28.245,-1.762451787979753,28.245,-0.6534399376407684,28.245,-95.88383125136646
28.26,-1.756259505322056,28.26,-0.6532451320004478,28.26,-95.81483845603026
28.275,-1.7494987617735982,28.275,-0.6480764361262981,28.275,-95.73721047346662
28.29,-1.745618037225121,28.29,-0.6420581821583886,28.29,-95.67499092378218
28.305,-1.7430426079997812,28.305,-0.638596509285605,28.305,-95.62224960353706
28.32,-1.7416915480537762,28.32,-0.6380801659102188,28.32,-95.57872327906199
28.335,-1.7405446328613425,28.335,-0.6396552351711734,28.335,-95.52905363222717
28.35,-1.748479082096123,28.35,-0.6442278469492101,28.35,-95.50267216570182
28.365,-1.7501145139622014,28.365,-0.6424075467134331,28.365,-95.46520882875741
28.38,-1.7479600992045494,28.38,-0.6396126290510589,28.38,-95.39075912456437
28.395,-1.7479681681243933,28.395,-0.6405992125505082,28.395,-95.37117067528568
28.41,-1.7480852499424027,28.41,-0.642138043344707,28.41,-95.31786861215599
28.425,-1.7505183023280928,28.425,-0.6377956647175057,28.425,-95.2752323391414
28.44,-1.7503078906879912,28.44,-0.6386519753698587,28.44,-95.21858519662554
28.455,-1.751703091039005,28.455,-0.6371780292706284,28.455,-95.14264103738321
28.47,-1.7501979768433538,28.47,-0.636982020398823,28.47,-95.10118303616181
28.485,-1.7488466661898745,28.485,-0.6332494973575147,28.485,-95.06028312736576
28.5,-1.749712251435214,28.5,-0.6306357374478143,28.5,-95.02042991489996
28.515,-1.7446351560746545,28.515,-0.6257573764940496,28.515,-94.94883247374118
28.53,-1.7464008107419302,28.53,-0.6211246174532036,28.53,-94.90819527873978
28.545,-1.7422403277158642,28.545,-0.6194924335902954,28.545,-94.8727472357299
28.56,-1.7419298921267636,28.56,-0.6205846243008522,28.56,-94.81766758454728
28.575,-1.7400619171217264,28.575,-0.6203713412499758,28.575,-94.77345628344452
28.59,-1.7365811350320473,28.59,-0.6187888478786757,28.59,-94.73331362403076
28.605,-1.7346014305297552,28.605,-0.6177464848380095,28.605,-94.70284480576738
28.62,-1.7316646630481853,28.62,-0.6141984635253329,28.62,-94.68102967935559
28.635,-1.7310611924678732,28.635,-0.6120392516484343,28.635,-94.61018786893982
28.65,-1.733347003793238,28.65,-0.6140780835723095,28.65,-94.59329125060995
28.665,-1.7276775134928146,28.665,-0.6155120964635075,28.665,-94.54624464786687
28.68,-1.7323885953500326,28.68,-0.6134617710957199,28.68,-94.49935853021789
28.695,-1.7303775477928227,28.695,-0.6125966607299913,28.695,-94.45089415861608
28.71,-1.7320314501799579,28.71,-0.6128769302019684,28.71,-94.42930884994192
28.725,-1.7335739363471667,28.725,-0.609645091384522,28.725,-94.43154889257612
28.74,-1.7334269867495868,28.74,-0.6107674762276358,28.74,-94.43643440926448
28.755,-1.7370227684635662,28.755,-0.6091455538145507,28.755,-94.41994851593923
28.77,-1.73314608170059,28.77,-0.6057962347223451,28.77,-94.40290443017183
28.785,-1.7384700623499671,28.785,-0.6071995342625189,28.785,-94.39282012166218
28.8,-1.730657026711505,28.8,-0.609271367164767,28.8,-94.39356411623866
28.815,-1.730837867204576,28.815,-0.6065103603989359,28.815,-94.38431190981946
28.83,-1.7288232334676463,28.83,-0.6075761773951185,28.83,-94.35021663160471
28.845,-1.724083600414958,28.845,-0.6047936300449244,28.845,-94.28832074501281
28.86,-1.7265831592078844,28.86,-0.6035269584976253,28.86,-94.26881167015873
28.875,-1.720184806160792,28.875,-0.6008837146593227,28.875,-94.27837031738645
28.89,-1.722339252369471,28.89,-0.5960839595557659,28.89,-94.25215641093963
28.905,-1.7236842060986206,28.905,-0.5940387870237676,28.905,-94.2461240853842
28.92,-1.7220530184368583,28.92,-0.5955015977609384,28.92,-94.2518233960987
28.935,-1.7249937832399729,28.935,-0.5936561613510032,28.935,-94.2252648278096
28.95,-1.7199904528945416,28.95,-0.5910225781906814,28.95,-94.2062041810053
28.965,-1.7204614586330729,28.965,-0.5875962983982597,28.965,-94.17408320078084
28.98,-1.7195128250574934,28.98,-0.587606757566326,28.98,-94.14545379485929
28.995,-1.7156243069805328,28.995,-0.5836532844426455,28.995,-94.12306850007836
29.01,-1.7165863712652385,29.01,-0.5848940353643702,29.01,-94.1054056823143
29.025,-1.712708718944666,29.025,-0.5840887712825589,29.025,-94.05945535339131
29.04,-1.7143540431559243,29.04,-0.5801133698124664,29.04,-94.01210026236613
29.055,-1.715023471388511,29.055,-0.5795017099038252,29.055,-94.01631012748545
29.07,-1.717497184171464,29.07,-0.5747211454820245,29.07,-94.0377353398871
29.085,-1.7198574542012792,29.085,-0.5803530735795627,29.085,-94.03300158942301
29.1,-1.7142237387792094,29.1,-0.5737737099391913,29.1,-93.97804008962659
29.115,-1.7165274977209293,29.115,-0.57064370968596,29.115,-93.95138428205125
29.13,-1.712983052987854,29.13,-0.5666421748863385,29.13,-93.91611273774974
29.145,-1.714795687907592,29.145,-0.5645908997928983,29.145,-93.90574274643322
29.16,-1.7156220416248995,29.16,-0.5701535185494533,29.16,-93.89193196983037
29.175,-1.714803710889187,29.175,-0.5676855646604745,29.175,-93.8493122106041
29.19,-1.71746835289894,29.19,-0.5678589579444626,29.19,-93.84748973646337
29.205,-1.71695627672557,29.205,-0.5680503833239627,29.205,-93.840936355481
