# Label: Avanti Sensor 1: EMG 1 Sampling frequency: 1.000000e+003 Number of points: 33000 X start: 0.000000e+000 Unit: V Domain Unit: s
# Label: Avanti Sensor 1: Pitch 1 Sampling frequency: 6.666667e+001 Number of points: 2200 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Roll 1 Sampling frequency: 6.666667e+001 Number of points: 2200 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Yaw 1 Sampling frequency: 6.666667e+001 Number of points: 2200 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.500000e+002
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: EMG 1 [V],X [s],Avanti Sensor 1: Pitch 1 [degrees],X [s],Avanti Sensor 1: Roll 1 [degrees],X [s],Avanti Sensor 1: Yaw 1 [degrees]
2.71310e+001,1.05493e-002,,,,,,
2.71320e+001,1.03472e-002,,,,,,
2.71330e+001,1.01525e-002,,,,,,
2.71340e+001,9.91754e-003,,,,,,
2.71350e+001,9.75103e-003,,,,,,
2.71360e+001,9.57781e-003,,,,,,
2.71370e+001,9.40929e-003,,,,,,
2.71380e+001,9.15080e-003,,,,,,
2.71390e+001,-6.44575e-003,,,,,,
2.71400e+001,-1.09837e-002,,,,,,
2.71410e+001,-1.09867e-002,,,,,,
2.71420e+001,-1.09877e-002,,,,,,
2.71430e+001,-1.09874e-002,,,,,,
2.71440e+001,-1.09881e-002,,,,,,
2.71450e+001,-1.09881e-002,,,,,,
2.71460e+001,-7.24572e-003,,,,,,
2.71470e+001,1.05852e-002,,,,,,
2.71480e+001,1.04473e-002,,,,,,
2.71490e+001,1.02492e-002,,,,,,
2.71500e+001,1.00407e-002,,,,,,
2.71510e+001,9.83026e-003,,,,,,
2.71520e+001,9.66510e-003,,,,,,
2.71530e+001,9.49187e-003,,,,,,
2.71540e+001,9.32738e-003,,,,,,
2.71550e+001,8.14371e-003,,,,,,
2.71560e+001,-9.89035e-003,,,,,,
2.71570e+001,-1.09847e-002,,,,,,
2.71580e+001,-1.09867e-002,,,,,,
2.71590e+001,-1.09877e-002,,,,,,
2.71600e+001,-1.09881e-002,,,,,,
2.71610e+001,-1.09877e-002,,,,,,
2.71620e+001,-1.09867e-002,,,,,,
2.71630e+001,4.02402e-003,,,,,,
2.71640e+001,1.04318e-002,,,,,,
2.71650e+001,1.02338e-002,,,,,,
2.71660e+001,1.00424e-002,,,,,,
2.71670e+001,9.81079e-003,,,,,,
2.71680e+001,9.64764e-003,,,,,,
2.71690e+001,9.47576e-003,,,,,,
2.71700e+001,9.31060e-003,,,,,,
2.71710e+001,9.14879e-003,,,,,,
2.71720e+001,4.13883e-003,,,,,,
2.71730e+001,-1.09589e-002,,,,,,
2.71740e+001,-1.09854e-002,,,,,,
2.71750e+001,-1.09874e-002,,,,,,
2.71760e+001,-1.09877e-002,,,,,,
2.71770e+001,-1.09881e-002,,,,,,
2.71780e+001,-1.09881e-002,,,,,,
2.71790e+001,-8.80134e-003,,,,,,
2.71800e+001,9.68658e-003,,,,,,
2.71810e+001,1.02264e-002,,,,,,
2.71820e+001,1.00344e-002,,,,,,
2.71830e+001,9.83630e-003,,,,,,
2.71840e+001,9.62582e-003,,,,,,
2.71850e+001,9.46737e-003,,,,,,
2.71860e+001,9.29918e-003,,,,,,
2.71870e+001,9.13872e-003,,,,,,
2.71880e+001,8.69694e-003,,,,,,
2.71890e+001,-8.12155e-003,,,,,,
2.71900e+001,-1.09837e-002,,,,,,
2.71910e+001,-1.09867e-002,,,,,,
2.71920e+001,-1.09874e-002,,,,,,
2.71930e+001,-1.09877e-002,,,,,,
2.71940e+001,-1.09881e-002,,,,,,
2.71950e+001,-1.09881e-002,,,,,,
2.71960e+001,-7.55758e-003,,,,,,
2.71970e+001,1.03580e-002,,,,,,
2.71980e+001,1.02418e-002,,,,,,
2.71990e+001,1.00498e-002,,,,,,
2.72000e+001,9.84704e-003,,,,,,
2.72010e+001,9.64092e-003,,,,,,
2.72020e+001,9.48113e-003,,,,,,
2.72030e+001,9.31261e-003,,,,,,
2.72040e+001,9.15148e-003,,,,,,
2.72050e+001,1.42168e-003,,,,,,
2.72060e+001,-1.09767e-002,,,,,,
2.72070e+001,-1.09861e-002,,,,,,
2.72080e+001,-1.09877e-002,,,,,,
2.72090e+001,-1.09874e-002,,,,,,
2.72100e+001,-1.09881e-002,,,,,,
2.72110e+001,-1.09881e-002,,,,,,
2.72120e+001,-1.09884e-002,,,,,,
2.72130e+001,-4.24121e-003,,,,,,
2.72140e+001,1.05701e-002,,,,,,
2.72150e+001,1.03721e-002,,,,,,
2.72160e+001,1.01760e-002,,,,,,
2.72170e+001,9.95648e-003,,,,,,
2.72180e+001,9.76580e-003,,,,,,
2.72190e+001,9.59796e-003,,,,,,
2.72200e+001,9.42742e-003,,,,,,
2.72210e+001,8.94066e-003,,,,,,
2.72220e+001,-8.04233e-003,,,,,,
2.72230e+001,-1.09837e-002,,,,,,
2.72240e+001,-1.09867e-002,,,,,,
2.72250e+001,-1.09877e-002,,,,,,
2.72260e+001,-1.09884e-002,,,,,,
2.72270e+001,-1.09881e-002,,,,,,
2.72280e+001,-1.09884e-002,,,,,,
2.72290e+001,-1.09881e-002,,,,,,
2.72300e+001,2.27268e-003,,,,,,
2.72310e+001,1.07138e-002,,,,,,
2.72320e+001,1.05084e-002,,,,,,
2.72330e+001,1.03090e-002,,,,,,
2.72340e+001,1.00706e-002,,,,,,
2.72350e+001,9.89740e-003,,,,,,
2.72360e+001,9.72015e-003,,,,,,
2.72370e+001,9.54827e-003,,,,,,
2.72380e+001,4.54905e-003,,,,,,
2.72390e+001,-1.09565e-002,,,,,,
2.72400e+001,-1.09857e-002,,,,,,
2.72410e+001,-1.09874e-002,,,,,,
2.72420e+001,-1.09877e-002,,,,,,
2.72430e+001,-1.09874e-002,,,,,,
2.72440e+001,-1.09881e-002,,,,,,
2.72450e+001,-1.09888e-002,,,,,,
2.72460e+001,-9.68960e-003,,,,,,
2.72470e+001,8.74260e-003,,,,,,
2.72480e+001,1.08226e-002,,,,,,
2.72490e+001,1.06131e-002,,,,,,
2.72500e+001,1.04070e-002,,,,,,
2.72510e+001,1.01673e-002,,,,,,
2.72520e+001,9.99609e-003,,,,,,
2.72530e+001,9.81415e-003,,,,,,
2.72540e+001,9.63690e-003,,,,,,
2.72550e+001,-1.99673e-003,,,,,,
2.72560e+001,-1.09810e-002,,,,,,
2.72570e+001,-1.09861e-002,,,,,,
2.72580e+001,-1.09877e-002,,,,,,
2.72590e+001,-1.09877e-002,,,,,,
2.72600e+001,-1.09884e-002,,,,,,
2.72610e+001,-1.09881e-002,,,,,,
2.72620e+001,-1.07957e-002,,,,,,
2.72630e+001,-5.04723e-003,,,,,,
2.72640e+001,1.08400e-002,,,,,,
2.72650e+001,1.08770e-002,,,,,,
2.72660e+001,1.06735e-002,,,,,,
2.72670e+001,1.04426e-002,,,,,,
2.72680e+001,1.02318e-002,,,,,,
2.72690e+001,1.00518e-002,,,,,,
2.72700e+001,9.86853e-003,,,,,,
2.72710e+001,9.19176e-003,,,,,,
2.72720e+001,-8.31928e-003,,,,,,
2.72730e+001,-1.09841e-002,,,,,,
2.72740e+001,-1.09871e-002,,,,,,
2.72750e+001,-1.09877e-002,,,,,,
2.72760e+001,-1.09877e-002,,,,,,
2.72770e+001,-1.09884e-002,,,,,,
2.72780e+001,-1.08337e-002,,,,,,
2.72790e+001,-1.06222e-002,,,,,,
2.72800e+001,2.87291e-003,,,,,,
2.72810e+001,1.08729e-002,,,,,,
2.72820e+001,1.08776e-002,,,,,,
2.72830e+001,1.06863e-002,,,,,,
2.72840e+001,1.04372e-002,,,,,,
2.72850e+001,1.02519e-002,,,,,,
2.72860e+001,1.00639e-002,,,,,,
2.72870e+001,9.88229e-003,,,,,,
2.72880e+001,7.62136e-003,,,,,,
2.72890e+001,-1.06282e-002,,,,,,
2.72900e+001,-1.09851e-002,,,,,,
2.72910e+001,-1.09867e-002,,,,,,
2.72920e+001,-1.09877e-002,,,,,,
2.72930e+001,-1.09881e-002,,,,,,
2.72940e+001,-1.09572e-002,,,,,,
2.72950e+001,-1.07521e-002,,,,,,
2.72960e+001,-1.01656e-002,,,,,,
2.72970e+001,7.11043e-003,,,,,,
2.72980e+001,1.08736e-002,,,,,,
2.72990e+001,1.08776e-002,,,,,,
2.73000e+001,1.06776e-002,,,,,,
2.73010e+001,1.04251e-002,,,,,,
2.73020e+001,1.02472e-002,,,,,,
2.73030e+001,1.00569e-002,,,,,,
2.73040e+001,9.87591e-003,,,,,,
2.73050e+001,5.45342e-003,,,,,,
2.73060e+001,-1.09300e-002,,,,,,
2.73070e+001,-1.09857e-002,,,,,,
2.73080e+001,-1.09874e-002,,,,,,
2.73090e+001,-1.09877e-002,,,,,,
2.73100e+001,-1.09877e-002,,,,,,
2.73110e+001,-1.09095e-002,,,,,,
2.73120e+001,-1.06907e-002,,,,,,
2.73130e+001,-3.59399e-003,,,,,,
2.73140e+001,1.05265e-002,,,,,,
2.73150e+001,1.08750e-002,,,,,,
2.73160e+001,1.06423e-002,,,,,,
2.73170e+001,1.05137e-002,,,,,,
2.73180e+001,1.03070e-002,,,,,,
2.73190e+001,1.01216e-002,,,,,,
2.73200e+001,9.93768e-003,,,,,,
2.73210e+001,7.68515e-003,,,,,,
2.73220e+001,-2.05951e-003,,,,,,
2.73230e+001,-1.03707e-002,,,,,,
2.73240e+001,-1.09854e-002,,,,,,
2.73250e+001,-1.09871e-002,,,,,,
2.73260e+001,-1.09874e-002,,,,,,
2.73270e+001,-8.59757e-003,,,,,,
2.73280e+001,-1.19911e-003,,,,,,
2.73290e+001,6.50248e-003,,,,,,
2.73300e+001,1.05581e-002,,,,,,
2.73310e+001,1.02532e-002,,,,,,
2.73320e+001,1.01344e-002,,,,,,
2.73330e+001,9.95447e-003,,,,,,
2.73340e+001,9.77487e-003,,,,,,
2.73350e+001,9.60400e-003,,,,,,
2.73360e+001,9.43514e-003,,,,,,
2.73370e+001,7.55758e-003,,,,,,
2.73380e+001,-9.67147e-004,,,,,,
2.73390e+001,-9.43212e-003,,,,,,
2.73400e+001,-1.09847e-002,,,,,,
2.73410e+001,-1.09871e-002,,,,,,
2.73420e+001,-1.09877e-002,,,,,,
2.73430e+001,-1.09881e-002,,,,,,
2.73440e+001,-1.09877e-002,,,,,,
2.73450e+001,-7.47533e-003,,,,,,
2.73460e+001,-8.18097e-004,,,,,,
2.73470e+001,6.20740e-003,,,,,,
2.73480e+001,1.04211e-002,,,,,,
2.73490e+001,1.01485e-002,,,,,,
2.73500e+001,1.00156e-002,,,,,,
2.73510e+001,9.84570e-003,,,,,,
2.73520e+001,9.64294e-003,,,,,,
2.73530e+001,6.39472e-003,,,,,,
2.73540e+001,-5.75052e-004,,,,,,
2.73550e+001,-7.32091e-003,,,,,,
2.73560e+001,-1.09810e-002,,,,,,
2.73570e+001,-1.09867e-002,,,,,,
2.73580e+001,-1.09877e-002,,,,,,
2.73590e+001,-1.09881e-002,,,,,,
2.73600e+001,-1.09884e-002,,,,,,
2.73610e+001,-1.05211e-002,,,,,,
2.73620e+001,-6.17954e-003,,,,,,
2.73630e+001,-3.01793e-004,,,,,,
2.73640e+001,5.95428e-003,,,,,,
2.73650e+001,1.05728e-002,,,,,,
2.73660e+001,1.05111e-002,,,,,,
2.73670e+001,1.03432e-002,,,,,,
2.73680e+001,1.01743e-002,,,,,,
2.73690e+001,8.68351e-003,,,,,,
2.73700e+001,3.38317e-003,,,,,,
2.73710e+001,-2.11524e-003,,,,,,
2.73720e+001,-7.59619e-003,,,,,,
2.73730e+001,-1.09770e-002,,,,,,
2.73740e+001,-1.09871e-002,,,,,,
2.73750e+001,-1.09877e-002,,,,,,
2.73760e+001,-1.09881e-002,,,,,,
2.73770e+001,-1.06487e-002,,,,,,
2.73780e+001,-7.70629e-003,,,,,,
2.73790e+001,-3.01759e-003,,,,,,
2.73800e+001,2.07092e-003,,,,,,
2.73810e+001,7.74020e-003,,,,,,
2.73820e+001,1.08656e-002,,,,,,
2.73830e+001,1.06920e-002,,,,,,
2.73840e+001,1.05554e-002,,,,,,
2.73850e+001,1.01898e-002,,,,,,
2.73860e+001,6.72673e-003,,,,,,
2.73870e+001,1.71038e-003,,,,,,
2.73880e+001,-3.26131e-003,,,,,,
2.73890e+001,-8.05307e-003,,,,,,
2.73900e+001,-1.09720e-002,,,,,,
2.73910e+001,-1.09871e-002,,,,,,
2.73920e+001,-1.08968e-002,,,,,,
2.73930e+001,-1.07031e-002,,,,,,
2.73940e+001,-9.03398e-003,,,,,,
2.73950e+001,-5.17748e-003,,,,,,
2.73960e+001,-9.12764e-004,,,,,,
2.73970e+001,3.85718e-003,,,,,,
2.73980e+001,8.91682e-003,,,,,,
2.73990e+001,1.08736e-002,,,,,,
2.74000e+001,1.07951e-002,,,,,,
2.74010e+001,1.06574e-002,,,,,,
2.74020e+001,9.16658e-003,,,,,,
2.74030e+001,4.76121e-003,,,,,,
2.74040e+001,2.92058e-004,,,,,,
2.74050e+001,-4.36609e-003,,,,,,
2.74060e+001,-8.50022e-003,,,,,,
2.74070e+001,-1.09424e-002,,,,,,
2.74080e+001,-1.08830e-002,,,,,,
2.74090e+001,-1.06994e-002,,,,,,
2.74100e+001,-9.95279e-003,,,,,,
2.74110e+001,-6.92311e-003,,,,,,
2.74120e+001,-3.25258e-003,,,,,,
2.74130e+001,8.77852e-004,,,,,,
2.74140e+001,5.46450e-003,,,,,,
2.74150e+001,9.80743e-003,,,,,,
2.74160e+001,1.08750e-002,,,,,,
2.74170e+001,1.08333e-002,,,,,,
2.74180e+001,1.04708e-002,,,,,,
2.74190e+001,7.36757e-003,,,,,,
2.74200e+001,3.04714e-003,,,,,,
2.74210e+001,-1.16588e-003,,,,,,
2.74220e+001,-5.50982e-003,,,,,,
2.74230e+001,-9.11455e-003,,,,,,
2.74240e+001,-1.08995e-002,,,,,,
2.74250e+001,-1.07222e-002,,,,,,
2.74260e+001,-1.04953e-002,,,,,,
2.74270e+001,-8.64558e-003,,,,,,
2.74280e+001,-5.45443e-003,,,,,,
2.74290e+001,-1.95880e-003,,,,,,
2.74300e+001,2.02124e-003,,,,,,
2.74310e+001,6.40076e-003,,,,,,
2.74320e+001,1.00663e-002,,,,,,
2.74330e+001,1.08750e-002,,,,,,
2.74340e+001,1.08468e-002,,,,,,
2.74350e+001,9.21660e-003,,,,,,
2.74360e+001,5.52023e-003,,,,,,
2.74370e+001,1.75772e-003,,,,,,
2.74380e+001,-2.17633e-003,,,,,,
2.74390e+001,-5.94488e-003,,,,,,
2.74400e+001,-8.93562e-003,,,,,,
2.74410e+001,-1.06537e-002,,,,,,
2.74420e+001,-1.05554e-002,,,,,,
2.74430e+001,-9.23507e-003,,,,,,
2.74440e+001,-6.73814e-003,,,,,,
2.74450e+001,-3.75848e-003,,,,,,
2.74460e+001,-3.90082e-004,,,,,,
2.74470e+001,3.34188e-003,,,,,,
2.74480e+001,7.31218e-003,,,,,,
2.74490e+001,1.02922e-002,,,,,,
2.74500e+001,1.08750e-002,,,,,,
2.74510e+001,1.02579e-002,,,,,,
2.74520e+001,7.63479e-003,,,,,,
2.74530e+001,4.19522e-003,,,,,,
2.74540e+001,7.36187e-004,,,,,,
2.74550e+001,-2.89070e-003,,,,,,
2.74560e+001,-6.14798e-003,,,,,,
2.74570e+001,-8.62107e-003,,,,,,
2.74580e+001,-9.86886e-003,,,,,,
2.74590e+001,-9.29381e-003,,,,,,
2.74600e+001,-7.61196e-003,,,,,,
2.74610e+001,-5.22884e-003,,,,,,
2.74620e+001,-2.48182e-003,,,,,,
2.74630e+001,6.81468e-004,,,,,,
2.74640e+001,4.22141e-003,,,,,,
2.74650e+001,7.63580e-003,,,,,,
2.74660e+001,9.87591e-003,,,,,,
2.74670e+001,1.00928e-002,,,,,,
2.74680e+001,8.61234e-003,,,,,,
2.74690e+001,5.87237e-003,,,,,,
2.74700e+001,2.74299e-003,,,,,,
2.74710e+001,-4.30030e-004,,,,,,
2.74720e+001,-3.64736e-003,,,,,,
2.74730e+001,-6.36216e-003,,,,,,
2.74740e+001,-8.29377e-003,,,,,,
2.74750e+001,-8.85673e-003,,,,,,
2.74760e+001,-7.96445e-003,,,,,,
2.74770e+001,-6.20807e-003,,,,,,
2.74780e+001,-3.95923e-003,,,,,,
2.74790e+001,-1.35622e-003,,,,,,
2.74800e+001,1.56335e-003,,,,,,
2.74810e+001,4.82835e-003,,,,,,
2.74820e+001,7.60659e-003,,,,,,
2.74830e+001,9.12126e-003,,,,,,
2.74840e+001,8.81913e-003,,,,,,
2.74850e+001,7.13863e-003,,,,,,
2.74860e+001,4.54737e-003,,,,,,
2.74870e+001,1.80639e-003,,,,,,
2.74880e+001,-1.08867e-003,,,,,,
2.74890e+001,-3.89242e-003,,,,,,
2.74900e+001,-6.13556e-003,,,,,,
2.74910e+001,-7.58309e-003,,,,,,
2.74920e+001,-7.64889e-003,,,,,,
2.74930e+001,-6.65220e-003,,,,,,
2.74940e+001,-4.95760e-003,,,,,,
2.74950e+001,-2.84874e-003,,,,,,
2.74960e+001,-4.18952e-004,,,,,,
2.74970e+001,2.27134e-003,,,,,,
2.74980e+001,5.16103e-003,,,,,,
2.74990e+001,7.40920e-003,,,,,,
2.75000e+001,8.30048e-003,,,,,,
2.75010e+001,7.65896e-003,,,,,,
2.75020e+001,5.85559e-003,,,,,,
2.75030e+001,3.45266e-003,,,,,,
2.75040e+001,9.80240e-004,,,,,,
2.75050e+001,-1.67245e-003,,,,,,
2.75060e+001,-4.10123e-003,,,,,,
2.75070e+001,-5.95630e-003,,,,,,
2.75080e+001,-6.95937e-003,,,,,,
2.75090e+001,-6.71296e-003,,,,,,
2.75100e+001,-5.64175e-003,,,,,,
2.75110e+001,-3.99448e-003,,,,,,
2.75120e+001,-2.03064e-003,,,,,,
2.75130e+001,2.95750e-004,,,,,,
2.75140e+001,2.92360e-003,,,,,,
2.75150e+001,5.47893e-003,,,,,,
2.75160e+001,7.26149e-003,,,,,,
2.75170e+001,7.58981e-003,,,,,,
2.75180e+001,6.64381e-003,,,,,,
2.75190e+001,4.70213e-003,,,,,,
2.75200e+001,2.40494e-003,,,,,,
2.75210e+001,2.85344e-005,,,,,,
2.75220e+001,-2.42911e-003,,,,,,
2.75230e+001,-4.53629e-003,,,,,,
2.75240e+001,-6.11206e-003,,,,,,
2.75250e+001,-6.67469e-003,,,,,,
2.75260e+001,-6.17081e-003,,,,,,
2.75270e+001,-4.98076e-003,,,,,,
2.75280e+001,-3.32744e-003,,,,,,
2.75290e+001,-1.38341e-003,,,,,,
2.75300e+001,8.87922e-004,,,,,,
2.75310e+001,3.46844e-003,,,,,,
2.75320e+001,5.70654e-003,,,,,,
2.75330e+001,7.00804e-003,,,,,,
2.75340e+001,6.91371e-003,,,,,,
2.75350e+001,5.68875e-003,,,,,,
2.75360e+001,3.68832e-003,,,,,,
2.75370e+001,1.50292e-003,,,,,,
2.75380e+001,-8.48310e-004,,,,,,
2.75390e+001,-3.11528e-003,,,,,,
2.75400e+001,-4.98814e-003,,,,,,
2.75410e+001,-6.26313e-003,,,,,,
2.75420e+001,-6.43769e-003,,,,,,
2.75430e+001,-5.72937e-003,,,,,,
2.75440e+001,-4.41074e-003,,,,,,
2.75450e+001,-2.71479e-003,,,,,,
2.75460e+001,-7.16045e-004,,,,,,
2.75470e+001,1.56637e-003,,,,,,
2.75480e+001,4.03510e-003,,,,,,
2.75490e+001,5.97174e-003,,,,,,
2.75500e+001,6.76533e-003,,,,,,
2.75510e+001,6.31080e-003,,,,,,
2.75520e+001,4.85185e-003,,,,,,
2.75530e+001,2.85444e-003,,,,,,
2.75540e+001,7.57000e-004,,,,,,
2.75550e+001,-1.51568e-003,,,,,,
2.75560e+001,-3.60305e-003,,,,,,
2.75570e+001,-5.23757e-003,,,,,,
2.75580e+001,-6.16107e-003,,,,,,
2.75590e+001,-6.00061e-003,,,,,,
2.75600e+001,-5.10967e-003,,,,,,
2.75610e+001,-3.72357e-003,,,,,,
2.75620e+001,-2.01419e-003,,,,,,
2.75630e+001,-1.00710e-006,,,,,,
2.75640e+001,2.30222e-003,,,,,,
2.75650e+001,4.56114e-003,,,,,,
2.75660e+001,6.16779e-003,,,,,,
2.75670e+001,6.53639e-003,,,,,,
2.75680e+001,5.78442e-003,,,,,,
2.75690e+001,4.17441e-003,,,,,,
2.75700e+001,2.24079e-003,,,,,,
2.75710e+001,1.72213e-004,,,,,,
2.75720e+001,-1.99942e-003,,,,,,
2.75730e+001,-3.89444e-003,,,,,,
2.75740e+001,-5.32351e-003,,,,,,
2.75750e+001,-5.88009e-003,,,,,,
2.75760e+001,-5.51955e-003,,,,,,
2.75770e+001,-4.51817e-003,,,,,,
2.75780e+001,-3.09480e-003,,,,,,
2.75790e+001,-1.38274e-003,,,,,,
2.75800e+001,6.36149e-004,,,,,,
2.75810e+001,2.94240e-003,,,,,,
2.75820e+001,4.95155e-003,,,,,,
2.75830e+001,6.14160e-003,,,,,,
2.75840e+001,6.12280e-003,,,,,,
2.75850e+001,5.10430e-003,,,,,,
2.75860e+001,3.38820e-003,,,,,,
2.75870e+001,1.49789e-003,,,,,,
2.75880e+001,-5.73037e-004,,,,,,
2.75890e+001,-2.62281e-003,,,,,,
2.75900e+001,-4.29493e-003,,,,,,
2.75910e+001,-5.47423e-003,,,,,,
2.75920e+001,-5.67868e-003,,,,,,
2.75930e+001,-5.10765e-003,,,,,,
2.75940e+001,-3.98071e-003,,,,,,
2.75950e+001,-2.48685e-003,,,,,,
2.75960e+001,-6.78111e-004,,,,,,
2.75970e+001,1.39886e-003,,,,,,
2.75980e+001,3.61782e-003,,,,,,
2.75990e+001,5.40441e-003,,,,,,
2.76000e+001,6.18726e-003,,,,,,
2.76010e+001,5.84216e-003,,,,,,
2.76020e+001,4.55576e-003,,,,,,
2.76030e+001,2.78798e-003,,,,,,
2.76040e+001,8.85908e-004,,,,,,
2.76050e+001,-1.21288e-003,,,,,,
2.76060e+001,-3.14516e-003,,,,,,
2.76070e+001,-4.68132e-003,,,,,,
2.76080e+001,-5.55883e-003,,,,,,
2.76090e+001,-5.46517e-003,,,,,,
2.76100e+001,-4.71824e-003,,,,,,
2.76110e+001,-3.47616e-003,,,,,,
2.76120e+001,-1.92657e-003,,,,,,
2.76130e+001,-6.44541e-005,,,,,,
2.76140e+001,2.08066e-003,,,,,,
2.76150e+001,4.16199e-003,,,,,,
2.76160e+001,5.66357e-003,,,,,,
2.76170e+001,6.01605e-003,,,,,,
2.76180e+001,5.33996e-003,,,,,,
2.76190e+001,3.84005e-003,,,,,,
2.76200e+001,2.01218e-003,,,,,,
2.76210e+001,6.64683e-005,,,,,,
2.76220e+001,-1.98163e-003,,,,,,
2.76230e+001,-3.76217e-003,,,,,,
2.76240e+001,-5.12511e-003,,,,,,
2.76250e+001,-5.64276e-003,,,,,,
2.76260e+001,-5.29833e-003,,,,,,
2.76270e+001,-4.34897e-003,,,,,,
2.76280e+001,-3.00349e-003,,,,,,
2.76290e+001,-1.36730e-003,,,,,,
2.76300e+001,5.71023e-004,,,,,,
2.76310e+001,2.77455e-003,,,,,,
2.76320e+001,4.70884e-003,,,,,,
2.76330e+001,5.85425e-003,,,,,,
2.76340e+001,5.83377e-003,,,,,,
2.76350e+001,4.85756e-003,,,,,,
2.76360e+001,3.20693e-003,,,,,,
2.76370e+001,1.37401e-003,,,,,,
2.76380e+001,-6.26749e-004,,,,,,
2.76390e+001,-2.58689e-003,,,,,,
2.76400e+001,-4.20127e-003,,,,,,
2.76410e+001,-5.30773e-003,,,,,,
2.76420e+001,-5.49270e-003,,,,,,
2.76430e+001,-4.95760e-003,,,,,,
2.76440e+001,-3.86993e-003,,,,,,
2.76450e+001,-2.44086e-003,,,,,,
2.76460e+001,-7.12016e-004,,,,,,
2.76470e+001,1.29915e-003,,,,,,
2.76480e+001,3.47213e-003,,,,,,
2.76490e+001,5.20433e-003,,,,,,
2.76500e+001,5.93280e-003,,,,,,
2.76510e+001,5.58468e-003,,,,,,
2.76520e+001,4.34595e-003,,,,,,
2.76530e+001,2.62013e-003,,,,,,
2.76540e+001,7.77142e-004,,,,,,
2.76550e+001,-1.26223e-003,,,,,,
2.76560e+001,-3.10823e-003,,,,,,
2.76570e+001,-4.59168e-003,,,,,,
2.76580e+001,-5.42220e-003,,,,,,
2.76590e+001,-5.33391e-003,,,,,,
2.76600e+001,-4.58833e-003,,,,,,
2.76610e+001,-3.37612e-003,,,,,,
2.76620e+001,-1.85943e-003,,,,,,
2.76630e+001,-3.59197e-005,,,,,,
2.76640e+001,2.06488e-003,,,,,,
2.76650e+001,4.09921e-003,,,,,,
2.76660e+001,5.54876e-003,,,,,,
2.76670e+001,5.88043e-003,,,,,,
2.76680e+001,5.19493e-003,,,,,,
2.76690e+001,3.70108e-003,,,,,,
2.76700e+001,1.93194e-003,,,,,,
2.76710e+001,2.75273e-005,,,,,,
2.76720e+001,-1.97256e-003,,,,,,
2.76730e+001,-3.70779e-003,,,,,,
2.76740e+001,-5.01836e-003,,,,,,
2.76750e+001,-5.50445e-003,,,,,,
2.76760e+001,-5.16405e-003,,,,,,
2.76770e+001,-4.25632e-003,,,,,,
2.76780e+001,-2.94844e-003,,,,,,
2.76790e+001,-1.36596e-003,,,,,,
2.76800e+001,5.11269e-004,,,,,,
2.76810e+001,2.63288e-003,,,,,,
2.76820e+001,4.47218e-003,,,,,,
2.76830e+001,5.55480e-003,,,,,,
2.76840e+001,5.54205e-003,,,,,,
2.76850e+001,4.59001e-003,,,,,,
2.76860e+001,3.02699e-003,,,,,,
2.76870e+001,1.28505e-003,,,,,,
2.76880e+001,-6.22049e-004,,,,,,
2.76890e+001,-2.48551e-003,,,,,,
2.76900e+001,-4.03275e-003,,,,,,
2.76910e+001,-5.08583e-003,,,,,,
2.76920e+001,-5.26241e-003,,,,,,
2.76930e+001,-4.73335e-003,,,,,,
2.76940e+001,-3.71081e-003,,,,,,
2.76950e+001,-2.35224e-003,,,,,,
2.76960e+001,-7.14702e-004,,,,,,
2.76970e+001,1.16924e-003,,,,,,
2.76980e+001,3.17269e-003,,,,,,
2.76990e+001,4.77095e-003,,,,,,
2.77000e+001,5.46181e-003,,,,,,
2.77010e+001,5.15532e-003,,,,,,
2.77020e+001,4.01965e-003,,,,,,
2.77030e+001,2.45362e-003,,,,,,
2.77040e+001,7.60357e-004,,,,,,
2.77050e+001,-1.08162e-003,,,,,,
2.77060e+001,-2.77623e-003,,,,,,
2.77070e+001,-4.11969e-003,,,,,,
2.77080e+001,-4.87065e-003,,,,,,
2.77090e+001,-4.80351e-003,,,,,,
2.77100e+001,-4.15930e-003,,,,,,
2.77110e+001,-3.08473e-003,,,,,,
2.77120e+001,-1.75000e-003,,,,,,
