# Label: Avanti Sensor 2: EMG 2->RMean->Subset Sampling frequency: 1.000000e+003 Number of points: 5000 X start: 0.000000e+000 Unit: V Domain Unit: s
X [s],Avanti Sensor 2: EMG 2->RMean->Subset [V]
5.270000e-001,-2.908839e-006
5.280000e-001,-1.230345e-006
5.290000e-001,2.126640e-006
5.300000e-001,1.119546e-006
5.310000e-001,1.124478e-007
5.320000e-001,3.805133e-006
5.330000e-001,3.469433e-006
5.340000e-001,1.124478e-007
5.350000e-001,2.462338e-006
5.360000e-001,-1.230345e-006
5.370000e-001,7.838440e-007
5.380000e-001,1.455244e-006
5.390000e-001,2.126640e-006
5.400000e-001,1.124478e-007
5.410000e-001,2.798036e-006
5.420000e-001,1.455244e-006
5.430000e-001,-3.915933e-006
5.440000e-001,-1.230345e-006
5.450000e-001,3.805133e-006
5.460000e-001,-5.589485e-007
5.470000e-001,1.124478e-007
5.480000e-001,7.838440e-007
5.490000e-001,1.124478e-007
5.500000e-001,-1.230345e-006
5.510000e-001,-5.589485e-007
5.520000e-001,2.798036e-006
5.530000e-001,2.126640e-006
5.540000e-001,-1.230345e-006
5.550000e-001,4.481459e-007
5.560000e-001,1.455244e-006
5.570000e-001,1.119546e-006
5.580000e-001,7.838440e-007
5.590000e-001,-1.901741e-006
5.600000e-001,-5.589485e-007
5.610000e-001,-2.237439e-006
5.620000e-001,-2.232504e-007
5.630000e-001,-3.915933e-006
5.640000e-001,2.462338e-006
5.650000e-001,5.147925e-006
5.660000e-001,2.798036e-006
5.670000e-001,1.455244e-006
5.680000e-001,2.798036e-006
5.690000e-001,1.455244e-006
5.700000e-001,2.798036e-006
5.710000e-001,-2.232504e-007
5.720000e-001,1.455244e-006
5.730000e-001,2.462338e-006
5.740000e-001,-8.946466e-007
5.750000e-001,-2.573137e-006
5.760000e-001,-1.566043e-006
5.770000e-001,-2.573137e-006
5.780000e-001,-4.251632e-006
5.790000e-001,-1.901741e-006
5.800000e-001,4.140831e-006
5.810000e-001,4.481459e-007
5.820000e-001,-5.589485e-007
5.830000e-001,1.124478e-007
5.840000e-001,-2.573137e-006
5.850000e-001,-5.589485e-007
5.860000e-001,-1.901741e-006
5.870000e-001,1.790942e-006
5.880000e-001,1.455244e-006
5.890000e-001,-1.230345e-006
5.900000e-001,-1.901741e-006
5.910000e-001,-2.573137e-006
5.920000e-001,-2.573137e-006
5.930000e-001,-2.908839e-006
5.940000e-001,-1.230345e-006
5.950000e-001,1.455244e-006
5.960000e-001,1.124478e-007
5.970000e-001,1.124478e-007
5.980000e-001,1.124478e-007
5.990000e-001,2.798036e-006
6.000000e-001,1.124478e-007
6.010000e-001,2.126640e-006
6.020000e-001,-1.230345e-006
6.030000e-001,-3.915933e-006
6.040000e-001,-5.594424e-006
6.050000e-001,1.124478e-007
6.060000e-001,1.124478e-007
6.070000e-001,1.455244e-006
6.080000e-001,-5.589485e-007
6.090000e-001,3.469433e-006
6.100000e-001,-1.230345e-006
6.110000e-001,1.124478e-007
6.120000e-001,1.124478e-007
6.130000e-001,-5.589485e-007
6.140000e-001,-5.589485e-007
6.150000e-001,-1.230345e-006
6.160000e-001,-1.230345e-006
6.170000e-001,-5.589485e-007
6.180000e-001,-4.587330e-006
6.190000e-001,-3.915933e-006
6.200000e-001,-6.601522e-006
6.210000e-001,-1.901741e-006
6.220000e-001,-1.901741e-006
6.230000e-001,7.838440e-007
6.240000e-001,2.126640e-006
6.250000e-001,1.119546e-006
6.260000e-001,-4.587330e-006
6.270000e-001,1.124478e-007
6.280000e-001,-2.573137e-006
6.290000e-001,4.140831e-006
6.300000e-001,8.169212e-006
6.310000e-001,4.140831e-006
6.320000e-001,7.838440e-007
6.330000e-001,-1.901741e-006
6.340000e-001,-3.244537e-006
6.350000e-001,1.124478e-007
6.360000e-001,1.124478e-007
6.370000e-001,1.124478e-007
6.380000e-001,2.798036e-006
6.390000e-001,1.455244e-006
6.400000e-001,-3.244537e-006
6.410000e-001,-1.901741e-006
6.420000e-001,-2.908839e-006
6.430000e-001,-2.573137e-006
6.440000e-001,-5.930122e-006
6.450000e-001,-7.608617e-006
6.460000e-001,-7.272918e-006
6.470000e-001,-3.244537e-006
6.480000e-001,-1.230345e-006
6.490000e-001,-2.232504e-007
6.500000e-001,3.469433e-006
6.510000e-001,2.126640e-006
6.520000e-001,4.812227e-006
6.530000e-001,4.140831e-006
6.540000e-001,8.840610e-006
6.550000e-001,7.833514e-006
6.560000e-001,6.826418e-006
6.570000e-001,6.155021e-006
6.580000e-001,4.476529e-006
6.590000e-001,2.798036e-006
6.600000e-001,-2.232504e-007
6.610000e-001,3.469433e-006
6.620000e-001,4.812227e-006
6.630000e-001,7.497816e-006
6.640000e-001,4.812227e-006
6.650000e-001,4.812227e-006
6.660000e-001,4.812227e-006
6.670000e-001,6.490720e-006
6.680000e-001,2.462338e-006
6.690000e-001,1.119546e-006
6.700000e-001,-1.230345e-006
6.710000e-001,-1.230345e-006
6.720000e-001,-3.915933e-006
6.730000e-001,-1.901741e-006
6.740000e-001,-1.230345e-006
6.750000e-001,-5.589485e-007
6.760000e-001,-1.230345e-006
6.770000e-001,7.838440e-007
6.780000e-001,4.140831e-006
6.790000e-001,7.838440e-007
6.800000e-001,2.126640e-006
6.810000e-001,2.798036e-006
6.820000e-001,1.455244e-006
6.830000e-001,4.481459e-007
6.840000e-001,-1.566043e-006
6.850000e-001,1.455244e-006
6.860000e-001,1.124478e-007
6.870000e-001,-8.946466e-007
6.880000e-001,-2.232504e-007
6.890000e-001,-4.251632e-006
6.900000e-001,-2.573137e-006
6.910000e-001,-2.908839e-006
6.920000e-001,-2.573137e-006
6.930000e-001,-1.566043e-006
6.940000e-001,-1.901741e-006
6.950000e-001,-1.230345e-006
6.960000e-001,1.119546e-006
6.970000e-001,-2.573137e-006
6.980000e-001,-3.244537e-006
6.990000e-001,1.455244e-006
7.000000e-001,7.838440e-007
7.010000e-001,-2.573137e-006
7.020000e-001,-5.930122e-006
7.030000e-001,-6.601522e-006
7.040000e-001,2.126640e-006
7.050000e-001,-5.589485e-007
7.060000e-001,2.798036e-006
7.070000e-001,1.455244e-006
7.080000e-001,3.469433e-006
7.090000e-001,2.462338e-006
7.100000e-001,-5.589485e-007
7.110000e-001,-3.915933e-006
7.120000e-001,-2.908839e-006
7.130000e-001,7.838440e-007
7.140000e-001,2.798036e-006
7.150000e-001,3.469433e-006
7.160000e-001,1.124478e-007
7.170000e-001,-2.573137e-006
7.180000e-001,-5.589485e-007
7.190000e-001,-2.232504e-007
7.200000e-001,1.124478e-007
7.210000e-001,-1.901741e-006
7.220000e-001,-3.244537e-006
7.230000e-001,-1.901741e-006
7.240000e-001,-1.901741e-006
7.250000e-001,-6.601522e-006
7.260000e-001,-2.573137e-006
7.270000e-001,-5.589485e-007
7.280000e-001,-1.566043e-006
7.290000e-001,4.140831e-006
7.300000e-001,2.798036e-006
7.310000e-001,-1.901741e-006
7.320000e-001,-1.566043e-006
7.330000e-001,-4.251632e-006
7.340000e-001,1.124478e-007
7.350000e-001,1.455244e-006
7.360000e-001,-1.230345e-006
7.370000e-001,-1.566043e-006
7.380000e-001,1.124478e-007
7.390000e-001,2.462338e-006
7.400000e-001,-2.232504e-007
7.410000e-001,4.481459e-007
7.420000e-001,-5.589485e-007
7.430000e-001,1.455244e-006
7.440000e-001,1.455244e-006
7.450000e-001,7.838440e-007
7.460000e-001,3.805133e-006
7.470000e-001,7.838440e-007
7.480000e-001,2.462338e-006
7.490000e-001,2.126640e-006
7.500000e-001,2.798036e-006
7.510000e-001,3.469433e-006
7.520000e-001,1.455244e-006
7.530000e-001,-2.232504e-007
7.540000e-001,1.455244e-006
7.550000e-001,-1.230345e-006
7.560000e-001,-2.237439e-006
7.570000e-001,-2.232504e-007
7.580000e-001,-2.573137e-006
7.590000e-001,7.838440e-007
7.600000e-001,-2.232504e-007
7.610000e-001,2.126640e-006
7.620000e-001,-1.230345e-006
7.630000e-001,-1.901741e-006
7.640000e-001,-1.901741e-006
7.650000e-001,-2.232504e-007
7.660000e-001,-3.244537e-006
7.670000e-001,-1.230345e-006
7.680000e-001,-1.230345e-006
7.690000e-001,-1.901741e-006
7.700000e-001,1.455244e-006
7.710000e-001,6.826418e-006
7.720000e-001,1.455244e-006
7.730000e-001,-5.589485e-007
7.740000e-001,1.119546e-006
7.750000e-001,-2.232504e-007
7.760000e-001,-1.230345e-006
7.770000e-001,1.455244e-006
7.780000e-001,-2.232504e-007
7.790000e-001,1.124478e-007
7.800000e-001,-1.566043e-006
7.810000e-001,-1.566043e-006
7.820000e-001,-4.251632e-006
7.830000e-001,-2.232504e-007
7.840000e-001,1.124478e-007
7.850000e-001,2.126640e-006
