# Label: Avanti Sensor 1: Pitch 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Roll 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Yaw 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: Pitch 1 [degrees],Avanti Sensor 1: Roll 1 [degrees],Avanti Sensor 1: Yaw 1 [degrees]
4.845000e+000,-9.341360e-001,-3.135270e-001,-1.514636e+001
4.860000e+000,-9.369088e-001,-3.149840e-001,-1.514683e+001
4.875000e+000,-9.372018e-001,-3.164021e-001,-1.516719e+001
4.890000e+000,-9.343146e-001,-3.163171e-001,-1.519170e+001
4.905000e+000,-9.310137e-001,-3.206705e-001,-1.521168e+001
4.920000e+000,-9.333492e-001,-3.230788e-001,-1.521165e+001
4.935000e+000,-9.324033e-001,-3.218948e-001,-1.522886e+001
4.950000e+000,-9.271810e-001,-3.253764e-001,-1.524411e+001
4.965000e+000,-9.279261e-001,-3.259287e-001,-1.524606e+001
4.980000e+000,-9.241340e-001,-3.304861e-001,-1.527832e+001
4.995000e+000,-9.276276e-001,-3.312115e-001,-1.527067e+001
5.010000e+000,-9.253796e-001,-3.303512e-001,-1.524297e+001
5.025000e+000,-9.217295e-001,-3.307737e-001,-1.522705e+001
5.040000e+000,-9.190911e-001,-3.293780e-001,-1.524098e+001
5.055000e+000,-9.108931e-001,-3.302019e-001,-1.524651e+001
5.070000e+000,-9.099157e-001,-3.270532e-001,-1.525025e+001
5.085000e+000,-9.060868e-001,-3.289885e-001,-1.524719e+001
5.100000e+000,-9.061617e-001,-3.220584e-001,-1.523436e+001
5.115000e+000,-9.071766e-001,-3.236201e-001,-1.521453e+001
5.130000e+000,-9.063888e-001,-3.219370e-001,-1.521116e+001
5.145000e+000,-9.071796e-001,-3.185373e-001,-1.522202e+001
5.160000e+000,-9.081101e-001,-3.190786e-001,-1.521633e+001
5.175000e+000,-9.106697e-001,-3.174119e-001,-1.519102e+001
5.190000e+000,-9.081577e-001,-3.192388e-001,-1.520939e+001
5.205000e+000,-9.078737e-001,-3.216091e-001,-1.521222e+001
5.220000e+000,-9.085511e-001,-3.214203e-001,-1.522666e+001
5.235000e+000,-9.062853e-001,-3.237335e-001,-1.523182e+001
5.250000e+000,-9.051526e-001,-3.242582e-001,-1.523692e+001
5.265000e+000,-9.031485e-001,-3.234805e-001,-1.522940e+001
5.280000e+000,-9.014092e-001,-3.236941e-001,-1.523145e+001
5.295000e+000,-9.052712e-001,-3.259853e-001,-1.521690e+001
5.310000e+000,-9.002833e-001,-3.298700e-001,-1.522429e+001
5.325000e+000,-9.017310e-001,-3.262528e-001,-1.523630e+001
5.340000e+000,-9.020134e-001,-3.321160e-001,-1.520651e+001
5.355000e+000,-9.002447e-001,-3.292641e-001,-1.518462e+001
5.370000e+000,-8.986945e-001,-3.322406e-001,-1.518397e+001
5.385000e+000,-8.945668e-001,-3.265722e-001,-1.521177e+001
5.400000e+000,-8.979549e-001,-3.219675e-001,-1.522084e+001
5.415000e+000,-8.961917e-001,-3.236181e-001,-1.523616e+001
5.430000e+000,-9.034983e-001,-3.219593e-001,-1.523939e+001
5.445000e+000,-9.035248e-001,-3.219525e-001,-1.525380e+001
5.460000e+000,-8.983355e-001,-3.226825e-001,-1.524236e+001
5.475000e+000,-9.045473e-001,-3.242510e-001,-1.525340e+001
5.490000e+000,-9.031953e-001,-3.279372e-001,-1.526121e+001
5.505000e+000,-9.012440e-001,-3.260445e-001,-1.526487e+001
5.520000e+000,-9.005914e-001,-3.281119e-001,-1.527653e+001
5.535000e+000,-8.963010e-001,-3.241413e-001,-1.527619e+001
5.550000e+000,-8.996196e-001,-3.246637e-001,-1.528850e+001
5.565000e+000,-8.992099e-001,-3.235781e-001,-1.531968e+001
5.580000e+000,-8.947743e-001,-3.241526e-001,-1.531441e+001
5.595000e+000,-8.923218e-001,-3.266760e-001,-1.530467e+001
5.610000e+000,-8.943365e-001,-3.205003e-001,-1.530387e+001
5.625000e+000,-8.988503e-001,-3.231238e-001,-1.527554e+001
5.640000e+000,-8.984142e-001,-3.288577e-001,-1.526200e+001
5.655000e+000,-9.035287e-001,-3.309680e-001,-1.528502e+001
5.670000e+000,-9.017044e-001,-3.331902e-001,-1.529037e+001
5.685000e+000,-8.999235e-001,-3.282053e-001,-1.530179e+001
5.700000e+000,-9.012288e-001,-3.308447e-001,-1.530417e+001
5.715000e+000,-9.008255e-001,-3.299333e-001,-1.530494e+001
5.730000e+000,-9.038470e-001,-3.314110e-001,-1.529999e+001
5.745000e+000,-9.080500e-001,-3.335168e-001,-1.530792e+001
5.760000e+000,-9.075819e-001,-3.333611e-001,-1.531835e+001
5.775000e+000,-9.061486e-001,-3.339855e-001,-1.530215e+001
5.790000e+000,-9.111965e-001,-3.280087e-001,-1.528036e+001
5.805000e+000,-9.128860e-001,-3.288897e-001,-1.526515e+001
5.820000e+000,-9.100204e-001,-3.309036e-001,-1.525132e+001
5.835000e+000,-9.138163e-001,-3.302289e-001,-1.527325e+001
5.850000e+000,-9.147086e-001,-3.319199e-001,-1.527716e+001
5.865000e+000,-9.110188e-001,-3.310902e-001,-1.529333e+001
5.880000e+000,-9.114797e-001,-3.360767e-001,-1.531542e+001
5.895000e+000,-9.063379e-001,-3.296961e-001,-1.533414e+001
5.910000e+000,-9.104436e-001,-3.290609e-001,-1.534100e+001
5.925000e+000,-9.064533e-001,-3.311976e-001,-1.534212e+001
5.940000e+000,-9.108168e-001,-3.296859e-001,-1.534660e+001
5.955000e+000,-9.104739e-001,-3.348682e-001,-1.536001e+001
5.970000e+000,-9.130717e-001,-3.398550e-001,-1.535215e+001
5.985000e+000,-9.132949e-001,-3.449065e-001,-1.537243e+001
6.000000e+000,-9.145365e-001,-3.465930e-001,-1.538213e+001
6.015000e+000,-9.207344e-001,-3.483045e-001,-1.540153e+001
6.030000e+000,-9.225128e-001,-3.476896e-001,-1.539761e+001
6.045000e+000,-9.185699e-001,-3.422410e-001,-1.540247e+001
6.060000e+000,-9.193838e-001,-3.426343e-001,-1.543272e+001
6.075000e+000,-9.166121e-001,-3.457935e-001,-1.540540e+001
6.090000e+000,-9.192659e-001,-3.426288e-001,-1.541930e+001
6.105000e+000,-9.200541e-001,-3.473331e-001,-1.541110e+001
6.120000e+000,-9.151806e-001,-3.429940e-001,-1.538158e+001
6.135000e+000,-9.159526e-001,-3.426655e-001,-1.538568e+001
6.150000e+000,-9.161518e-001,-3.407223e-001,-1.538365e+001
6.165000e+000,-9.172267e-001,-3.417392e-001,-1.540922e+001
6.180000e+000,-9.125147e-001,-3.438975e-001,-1.541614e+001
6.195000e+000,-9.166452e-001,-3.420555e-001,-1.541443e+001
6.210000e+000,-9.176574e-001,-3.439092e-001,-1.542811e+001
6.225000e+000,-9.138978e-001,-3.417356e-001,-1.544012e+001
6.240000e+000,-9.134932e-001,-3.402380e-001,-1.541014e+001
6.255000e+000,-9.120237e-001,-3.439084e-001,-1.540679e+001
6.270000e+000,-9.159862e-001,-3.436204e-001,-1.543264e+001
6.285000e+000,-9.132761e-001,-3.430144e-001,-1.545840e+001
6.300000e+000,-9.132897e-001,-3.468977e-001,-1.543312e+001
6.315000e+000,-9.174267e-001,-3.473371e-001,-1.543582e+001
6.330000e+000,-9.154258e-001,-3.460350e-001,-1.543133e+001
6.345000e+000,-9.176156e-001,-3.433169e-001,-1.543508e+001
6.360000e+000,-9.149451e-001,-3.427835e-001,-1.541816e+001
6.375000e+000,-9.157875e-001,-3.390107e-001,-1.541399e+001
6.390000e+000,-9.155911e-001,-3.359654e-001,-1.541669e+001
6.405000e+000,-9.175829e-001,-3.361196e-001,-1.540954e+001
6.420000e+000,-9.204541e-001,-3.375136e-001,-1.541284e+001
6.435000e+000,-9.233665e-001,-3.384550e-001,-1.543013e+001
6.450000e+000,-9.248562e-001,-3.355185e-001,-1.543513e+001
6.465000e+000,-9.264184e-001,-3.367255e-001,-1.543460e+001
6.480000e+000,-9.262626e-001,-3.359838e-001,-1.540682e+001
6.495000e+000,-9.254031e-001,-3.351707e-001,-1.542649e+001
6.510000e+000,-9.266084e-001,-3.309935e-001,-1.546332e+001
6.525000e+000,-9.292313e-001,-3.290783e-001,-1.546350e+001
6.540000e+000,-9.273242e-001,-3.339677e-001,-1.546824e+001
6.555000e+000,-9.286762e-001,-3.321297e-001,-1.545687e+001
6.570000e+000,-9.274904e-001,-3.360241e-001,-1.545959e+001
6.585000e+000,-9.265060e-001,-3.354188e-001,-1.548113e+001
6.600000e+000,-9.277288e-001,-3.335614e-001,-1.547634e+001
6.615000e+000,-9.314071e-001,-3.358645e-001,-1.547371e+001
6.630000e+000,-9.285620e-001,-3.358950e-001,-1.549433e+001
6.645000e+000,-9.302076e-001,-3.413276e-001,-1.549173e+001
6.660000e+000,-9.299506e-001,-3.372892e-001,-1.546951e+001
6.675000e+000,-9.297637e-001,-3.334291e-001,-1.546020e+001
6.690000e+000,-9.298774e-001,-3.343379e-001,-1.547102e+001
6.705000e+000,-9.255409e-001,-3.332313e-001,-1.548301e+001
6.720000e+000,-9.281301e-001,-3.299022e-001,-1.551934e+001
6.735000e+000,-9.259794e-001,-3.303392e-001,-1.552979e+001
6.750000e+000,-9.257532e-001,-3.268519e-001,-1.553501e+001
6.765000e+000,-9.257143e-001,-3.315759e-001,-1.555017e+001
6.780000e+000,-9.245792e-001,-3.261677e-001,-1.555361e+001
6.795000e+000,-9.218630e-001,-3.277160e-001,-1.558004e+001
6.810000e+000,-9.245960e-001,-3.259385e-001,-1.558439e+001
6.825000e+000,-9.185895e-001,-3.258819e-001,-1.557907e+001
6.840000e+000,-9.166358e-001,-3.294325e-001,-1.556372e+001
6.855000e+000,-9.166186e-001,-3.313385e-001,-1.553869e+001
6.870000e+000,-9.101973e-001,-3.314252e-001,-1.556619e+001
6.885000e+000,-9.119403e-001,-3.291598e-001,-1.556115e+001
6.900000e+000,-9.109601e-001,-3.240260e-001,-1.554592e+001
6.915000e+000,-9.135598e-001,-3.248727e-001,-1.552861e+001
6.930000e+000,-9.104066e-001,-3.315909e-001,-1.550198e+001
6.945000e+000,-9.126578e-001,-3.325237e-001,-1.550771e+001
6.960000e+000,-9.104274e-001,-3.262554e-001,-1.551437e+001
6.975000e+000,-9.099063e-001,-3.355110e-001,-1.553433e+001
6.990000e+000,-9.120846e-001,-3.352022e-001,-1.555852e+001
7.005000e+000,-9.085658e-001,-3.366324e-001,-1.560339e+001
7.020000e+000,-9.063048e-001,-3.329516e-001,-1.564088e+001
7.035000e+000,-9.077775e-001,-3.350163e-001,-1.564393e+001
7.050000e+000,-9.112546e-001,-3.371450e-001,-1.566017e+001
7.065000e+000,-9.158033e-001,-3.310406e-001,-1.566943e+001
7.080000e+000,-9.138579e-001,-3.297372e-001,-1.568149e+001
7.095000e+000,-9.099205e-001,-3.270101e-001,-1.568213e+001
7.110000e+000,-9.091883e-001,-3.288237e-001,-1.568404e+001
7.125000e+000,-9.104655e-001,-3.302197e-001,-1.565660e+001
7.140000e+000,-9.140208e-001,-3.311296e-001,-1.563206e+001
7.155000e+000,-9.128079e-001,-3.269113e-001,-1.562274e+001
7.170000e+000,-9.108676e-001,-3.293759e-001,-1.561421e+001
7.185000e+000,-9.122143e-001,-3.284505e-001,-1.560086e+001
7.200000e+000,-9.093764e-001,-3.293335e-001,-1.561105e+001
7.215000e+000,-9.074547e-001,-3.235019e-001,-1.560965e+001
7.230000e+000,-9.104434e-001,-3.295178e-001,-1.560180e+001
7.245000e+000,-9.105699e-001,-3.317370e-001,-1.559306e+001
7.260000e+000,-9.085627e-001,-3.331173e-001,-1.557769e+001
7.275000e+000,-9.045812e-001,-3.341173e-001,-1.555873e+001
7.290000e+000,-9.085686e-001,-3.302753e-001,-1.553032e+001
7.305000e+000,-9.073342e-001,-3.336511e-001,-1.550983e+001
7.320000e+000,-9.070107e-001,-3.353165e-001,-1.551804e+001
7.335000e+000,-9.055023e-001,-3.370523e-001,-1.553664e+001
7.350000e+000,-9.052829e-001,-3.333886e-001,-1.555741e+001
7.365000e+000,-9.048490e-001,-3.317671e-001,-1.555235e+001
7.380000e+000,-9.058630e-001,-3.322641e-001,-1.557545e+001
7.395000e+000,-9.064098e-001,-3.314832e-001,-1.559956e+001
7.410000e+000,-9.002096e-001,-3.336070e-001,-1.559712e+001
7.425000e+000,-9.033523e-001,-3.317769e-001,-1.559017e+001
7.440000e+000,-9.047804e-001,-3.320181e-001,-1.560525e+001
7.455000e+000,-8.975659e-001,-3.301429e-001,-1.561763e+001
7.470000e+000,-9.019300e-001,-3.320242e-001,-1.563408e+001
7.485000e+000,-9.030202e-001,-3.378776e-001,-1.560891e+001
7.500000e+000,-9.052765e-001,-3.365098e-001,-1.560371e+001
7.515000e+000,-9.018028e-001,-3.331666e-001,-1.561876e+001
7.530000e+000,-8.968778e-001,-3.344994e-001,-1.564791e+001
7.545000e+000,-8.996425e-001,-3.283132e-001,-1.565447e+001
7.560000e+000,-8.944873e-001,-3.353686e-001,-1.566657e+001
7.575000e+000,-8.993847e-001,-3.299375e-001,-1.569971e+001
7.590000e+000,-8.997617e-001,-3.338801e-001,-1.570208e+001
7.605000e+000,-9.022040e-001,-3.322606e-001,-1.573839e+001
7.620000e+000,-9.011266e-001,-3.347556e-001,-1.572381e+001
7.635000e+000,-9.002262e-001,-3.305861e-001,-1.572735e+001
7.650000e+000,-9.050172e-001,-3.324681e-001,-1.574479e+001
7.665000e+000,-9.025593e-001,-3.366226e-001,-1.578157e+001
7.680000e+000,-9.010063e-001,-3.358656e-001,-1.578579e+001
7.695000e+000,-9.001279e-001,-3.344799e-001,-1.576867e+001
7.710000e+000,-9.005116e-001,-3.376521e-001,-1.576956e+001
7.725000e+000,-9.040920e-001,-3.367278e-001,-1.577822e+001
7.740000e+000,-8.983952e-001,-3.343216e-001,-1.578181e+001
7.755000e+000,-9.011972e-001,-3.278503e-001,-1.577632e+001
7.770000e+000,-8.948665e-001,-3.304991e-001,-1.579187e+001
7.785000e+000,-8.910219e-001,-3.258521e-001,-1.581400e+001
7.800000e+000,-8.924630e-001,-3.282396e-001,-1.581145e+001
7.815000e+000,-8.904451e-001,-3.310320e-001,-1.583979e+001
7.830000e+000,-8.917720e-001,-3.289144e-001,-1.584513e+001
7.845000e+000,-8.939328e-001,-3.300280e-001,-1.588827e+001
7.860000e+000,-8.944833e-001,-3.294864e-001,-1.589964e+001
7.875000e+000,-8.949161e-001,-3.351105e-001,-1.590940e+001
7.890000e+000,-8.897541e-001,-3.394662e-001,-1.592027e+001
7.905000e+000,-8.945351e-001,-3.374478e-001,-1.595064e+001
7.920000e+000,-8.936103e-001,-3.344033e-001,-1.592157e+001
7.935000e+000,-8.940852e-001,-3.349560e-001,-1.591229e+001
7.950000e+000,-8.922632e-001,-3.341799e-001,-1.591804e+001
7.965000e+000,-8.884244e-001,-3.312933e-001,-1.592950e+001
7.980000e+000,-8.921678e-001,-3.322165e-001,-1.594289e+001
7.995000e+000,-8.936678e-001,-3.375611e-001,-1.595032e+001
8.010000e+000,-8.953226e-001,-3.356621e-001,-1.592872e+001
8.025000e+000,-8.951117e-001,-3.368602e-001,-1.592978e+001
8.040000e+000,-8.932672e-001,-3.390456e-001,-1.591226e+001
8.055000e+000,-8.916619e-001,-3.337535e-001,-1.591314e+001
8.070000e+000,-8.867097e-001,-3.308526e-001,-1.588596e+001
8.085000e+000,-8.878165e-001,-3.295541e-001,-1.587627e+001
8.100000e+000,-8.863024e-001,-3.361527e-001,-1.589924e+001
8.115000e+000,-8.871515e-001,-3.359666e-001,-1.592616e+001
8.130000e+000,-8.859309e-001,-3.386172e-001,-1.592203e+001
8.145000e+000,-8.793975e-001,-3.423099e-001,-1.593149e+001
8.160000e+000,-8.868052e-001,-3.400388e-001,-1.593632e+001
8.175000e+000,-8.835202e-001,-3.411639e-001,-1.593145e+001
8.190000e+000,-8.824265e-001,-3.418504e-001,-1.592117e+001
8.205000e+000,-8.828205e-001,-3.424497e-001,-1.593799e+001
8.220000e+000,-8.876328e-001,-3.420544e-001,-1.593090e+001
8.235000e+000,-8.893468e-001,-3.414648e-001,-1.592234e+001
8.250000e+000,-8.798039e-001,-3.453485e-001,-1.590618e+001
8.265000e+000,-8.828792e-001,-3.422930e-001,-1.589620e+001
8.280000e+000,-8.812254e-001,-3.407562e-001,-1.595119e+001
8.295000e+000,-8.807065e-001,-3.386126e-001,-1.597121e+001
8.310000e+000,-8.806401e-001,-3.471581e-001,-1.594926e+001
8.325000e+000,-8.799295e-001,-3.506047e-001,-1.592939e+001
8.340000e+000,-8.816919e-001,-3.479150e-001,-1.590394e+001
8.355000e+000,-8.768138e-001,-3.469433e-001,-1.591960e+001
8.370000e+000,-8.793131e-001,-3.447216e-001,-1.594225e+001
8.385000e+000,-8.795890e-001,-3.486055e-001,-1.595845e+001
8.400000e+000,-8.802407e-001,-3.465955e-001,-1.598880e+001
8.415000e+000,-8.806102e-001,-3.435473e-001,-1.600851e+001
8.430000e+000,-8.781838e-001,-3.461091e-001,-1.601892e+001
8.445000e+000,-8.854897e-001,-3.390458e-001,-1.603881e+001
8.460000e+000,-8.809649e-001,-3.446580e-001,-1.603793e+001
8.475000e+000,-8.872879e-001,-3.385475e-001,-1.603925e+001
8.490000e+000,-8.909698e-001,-3.399376e-001,-1.603968e+001
8.505000e+000,-8.880401e-001,-3.404328e-001,-1.604044e+001
8.520000e+000,-8.863977e-001,-3.361973e-001,-1.605595e+001
8.535000e+000,-8.858674e-001,-3.370083e-001,-1.606478e+001
8.550000e+000,-8.865665e-001,-3.324721e-001,-1.607071e+001
8.565000e+000,-8.848666e-001,-3.337082e-001,-1.608054e+001
8.580000e+000,-8.843744e-001,-3.322612e-001,-1.606227e+001
8.595000e+000,-8.870704e-001,-3.325194e-001,-1.606049e+001
8.610000e+000,-8.839995e-001,-3.382984e-001,-1.607397e+001
8.625000e+000,-8.878300e-001,-3.378923e-001,-1.608047e+001
8.640000e+000,-8.919705e-001,-3.403499e-001,-1.611112e+001
8.655000e+000,-8.904745e-001,-3.387388e-001,-1.613613e+001
8.670000e+000,-9.078111e-001,-2.933514e-001,-1.606881e+001
8.685000e+000,-9.492536e-001,-1.767786e-001,-1.502854e+001
8.700000e+000,-9.714277e-001,-1.841583e-001,-1.405997e+001
8.715000e+000,-9.597535e-001,-1.714274e-001,-1.291092e+001
8.730000e+000,-9.316762e-001,-1.759521e-001,-1.220063e+001
8.745000e+000,-9.254165e-001,-1.647174e-001,-1.155573e+001
8.760000e+000,-9.142335e-001,-1.562480e-001,-1.077432e+001
8.775000e+000,-9.121386e-001,-1.591924e-001,-1.034210e+001
8.790000e+000,-9.173580e-001,-1.464685e-001,-9.785833e+000
8.805000e+000,-9.181187e-001,-1.331325e-001,-9.285277e+000
8.820000e+000,-9.303815e-001,-1.023710e-001,-8.559749e+000
8.835000e+000,-9.401688e-001,-4.033646e-002,-7.299073e+000
8.850000e+000,-9.498633e-001,1.932742e-002,-6.061250e+000
8.865000e+000,-9.259049e-001,4.430539e-002,-4.285290e+000
8.880000e+000,-8.998826e-001,6.387874e-002,-3.216136e+000
8.895000e+000,-8.792017e-001,8.242489e-002,-2.100341e+000
8.910000e+000,-8.719460e-001,1.099868e-001,-1.344772e+000
8.925000e+000,-8.840630e-001,1.435948e-001,-5.558026e-001
8.940000e+000,-8.918130e-001,1.823647e-001,8.546829e-001
8.955000e+000,-8.830793e-001,2.168134e-001,2.438026e+000
8.970000e+000,-8.955449e-001,3.161557e-001,5.570778e+000
8.985000e+000,-8.568324e-001,4.300179e-001,8.599996e+000
9.000000e+000,-8.046654e-001,5.450158e-001,1.186044e+001
9.015000e+000,-7.455160e-001,6.085962e-001,1.590265e+001
9.030000e+000,-7.158921e-001,5.873923e-001,1.843074e+001
9.045000e+000,-6.661540e-001,5.518610e-001,2.097837e+001
9.060000e+000,-6.164941e-001,5.363572e-001,2.235023e+001
9.075000e+000,-6.017707e-001,5.361879e-001,2.380314e+001
9.090000e+000,-6.103004e-001,5.785972e-001,2.595626e+001
9.105000e+000,-6.457719e-001,5.714981e-001,2.708674e+001
9.120000e+000,-6.106130e-001,6.130222e-001,2.799525e+001
9.135000e+000,-6.085711e-001,5.909203e-001,2.849766e+001
9.150000e+000,-5.618496e-001,7.028868e-001,2.951884e+001
9.165000e+000,-5.281295e-001,7.490411e-001,3.054638e+001
9.180000e+000,-5.056630e-001,7.672497e-001,3.167278e+001
9.195000e+000,-4.865042e-001,7.809948e-001,3.319133e+001
9.210000e+000,-4.714253e-001,7.826886e-001,3.432951e+001
9.225000e+000,-4.595135e-001,7.847266e-001,3.563894e+001
9.240000e+000,-4.459707e-001,8.215489e-001,3.667199e+001
9.255000e+000,-4.058339e-001,8.536689e-001,3.774496e+001
9.270000e+000,-3.845126e-001,8.681880e-001,3.933784e+001
9.285000e+000,-3.983649e-001,9.101484e-001,4.086582e+001
9.300000e+000,-3.521498e-001,9.272035e-001,4.284856e+001
9.315000e+000,-3.137819e-001,9.348102e-001,4.414354e+001
9.330000e+000,-2.788530e-001,9.337161e-001,4.564472e+001
9.345000e+000,-2.674753e-001,9.267056e-001,4.658925e+001
9.360000e+000,-2.425378e-001,9.482386e-001,4.749202e+001
9.375000e+000,-1.192190e-001,9.874077e-001,4.917382e+001
9.390000e+000,-9.399445e-002,9.641029e-001,5.062868e+001
9.405000e+000,-5.346465e-002,9.986641e-001,5.233295e+001
9.420000e+000,-2.828124e-002,9.972424e-001,5.350185e+001
9.435000e+000,-3.632111e-002,9.596013e-001,5.417702e+001
9.450000e+000,1.567422e-002,1.037159e+000,5.518983e+001
9.465000e+000,4.861859e-003,9.844125e-001,5.596328e+001
9.480000e+000,-1.742319e-002,9.349273e-001,5.644536e+001
9.495000e+000,3.080723e-003,9.299484e-001,5.690781e+001
9.510000e+000,2.011468e-002,8.953215e-001,5.755815e+001
9.525000e+000,3.190960e-002,9.047154e-001,5.794603e+001
9.540000e+000,4.523965e-002,9.302980e-001,5.852458e+001
9.555000e+000,8.859763e-002,9.628067e-001,5.909756e+001
9.570000e+000,1.014382e-001,9.433699e-001,5.918477e+001
9.585000e+000,1.310956e-001,9.630474e-001,5.925484e+001
9.600000e+000,1.324240e-001,9.622052e-001,5.931369e+001
9.615000e+000,1.305858e-001,9.635190e-001,5.935217e+001
9.630000e+000,1.284495e-001,9.637814e-001,5.934888e+001
9.645000e+000,1.316106e-001,9.641643e-001,5.939090e+001
9.660000e+000,1.372565e-001,9.655399e-001,5.946062e+001
9.675000e+000,1.431656e-001,9.705266e-001,5.949653e+001
9.690000e+000,1.436292e-001,9.717351e-001,5.951457e+001
9.705000e+000,1.457460e-001,9.712355e-001,5.955122e+001
9.720000e+000,1.429109e-001,9.712340e-001,5.955343e+001
9.735000e+000,1.464947e-001,9.755090e-001,5.958984e+001
9.750000e+000,1.522894e-001,9.779537e-001,5.962264e+001
9.765000e+000,1.546799e-001,9.796006e-001,5.964476e+001
9.780000e+000,1.580721e-001,9.821908e-001,5.965893e+001
9.795000e+000,1.571113e-001,9.860053e-001,5.965928e+001
9.810000e+000,1.578600e-001,9.844620e-001,5.966358e+001
9.825000e+000,1.565612e-001,9.888330e-001,5.969826e+001
9.840000e+000,1.617292e-001,9.899433e-001,5.971494e+001
9.855000e+000,1.684161e-001,9.892030e-001,5.974006e+001
9.870000e+000,1.698487e-001,9.882222e-001,5.977174e+001
9.885000e+000,1.694519e-001,9.838355e-001,5.981575e+001
9.900000e+000,1.693211e-001,9.856397e-001,5.981673e+001
9.915000e+000,1.697614e-001,9.858637e-001,5.987428e+001
9.930000e+000,1.755162e-001,9.863054e-001,5.991000e+001
9.945000e+000,1.748189e-001,9.856743e-001,5.992943e+001
9.960000e+000,1.751555e-001,9.867952e-001,5.995555e+001
9.975000e+000,1.756685e-001,9.872211e-001,5.996901e+001
9.990000e+000,1.707865e-001,9.863203e-001,5.998539e+001
1.000500e+001,1.733750e-001,9.848784e-001,5.998757e+001
1.002000e+001,1.770295e-001,9.841914e-001,5.998299e+001
1.003500e+001,1.775378e-001,9.862387e-001,5.997387e+001
1.005000e+001,1.762466e-001,9.864156e-001,5.998603e+001
1.006500e+001,1.757305e-001,9.831053e-001,6.001567e+001
1.008000e+001,1.794291e-001,9.883909e-001,6.006004e+001
1.009500e+001,1.595429e-001,9.676274e-001,6.011036e+001
1.011000e+001,1.839941e-001,9.711765e-001,5.999615e+001
1.012500e+001,1.836195e-001,9.847585e-001,5.997943e+001
1.014000e+001,2.145009e-001,1.000816e+000,6.023915e+001
1.015500e+001,2.336540e-001,1.015684e+000,6.054315e+001
1.017000e+001,2.773234e-001,1.035158e+000,6.103968e+001
1.018500e+001,3.074890e-001,1.052541e+000,6.138826e+001
1.020000e+001,2.984266e-001,1.045838e+000,6.178789e+001
1.021500e+001,2.939893e-001,1.036605e+000,6.208709e+001
1.023000e+001,2.983675e-001,1.049833e+000,6.249930e+001
1.024500e+001,4.312203e-001,1.111805e+000,6.328629e+001
1.026000e+001,4.614281e-001,1.141192e+000,6.391447e+001
1.027500e+001,6.195452e-001,1.205765e+000,6.488601e+001
1.029000e+001,7.316892e-001,1.170264e+000,6.565386e+001
1.030500e+001,6.883504e-001,1.308274e+000,6.643884e+001
1.032000e+001,9.642341e-001,1.216769e+000,6.758630e+001
1.033500e+001,1.068804e+000,1.168653e+000,6.861230e+001
1.035000e+001,1.174419e+000,1.140336e+000,6.997686e+001
1.036500e+001,1.324578e+000,1.118145e+000,7.099117e+001
1.038000e+001,1.394218e+000,1.118913e+000,7.266837e+001
1.039500e+001,1.433315e+000,1.232729e+000,7.392415e+001
1.041000e+001,1.547044e+000,1.177534e+000,7.522851e+001
1.042500e+001,1.618473e+000,1.126744e+000,7.707225e+001
1.044000e+001,1.693538e+000,1.195735e+000,7.853633e+001
1.045500e+001,1.791259e+000,1.110815e+000,8.059575e+001
1.047000e+001,1.865068e+000,1.136727e+000,8.208944e+001
1.048500e+001,1.937516e+000,1.205085e+000,8.357404e+001
1.050000e+001,2.054193e+000,1.093116e+000,8.545280e+001
1.051500e+001,2.001664e+000,1.297003e+000,8.688605e+001
1.053000e+001,2.186434e+000,1.270180e+000,8.860145e+001
1.054500e+001,2.160901e+000,1.309932e+000,8.977710e+001
1.056000e+001,2.209663e+000,1.415463e+000,9.118707e+001
1.057500e+001,2.272735e+000,1.444478e+000,9.222701e+001
1.059000e+001,2.335386e+000,1.308973e+000,9.338366e+001
1.060500e+001,2.410482e+000,1.317885e+000,9.497486e+001
1.062000e+001,2.486133e+000,1.310341e+000,9.615895e+001
1.063500e+001,2.473684e+000,1.261786e+000,9.778272e+001
1.065000e+001,2.515556e+000,1.210233e+000,9.890342e+001
1.066500e+001,2.561971e+000,1.231388e+000,1.001282e+002
1.068000e+001,2.599357e+000,1.227281e+000,1.018675e+002
