# Label: Avanti Sensor 1: EMG 1 Sampling frequency: 1.000000e+003 Number of points: 21690 X start: 0.000000e+000 Unit: V Domain Unit: s
# Label: Avanti Sensor 1: Pitch 1 Sampling frequency: 6.666667e+001 Number of points: 1446 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Roll 1 Sampling frequency: 6.666667e+001 Number of points: 1446 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Yaw 1 Sampling frequency: 6.666667e+001 Number of points: 1446 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.500000e+002
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: EMG 1 [V],X [s],Avanti Sensor 1: Pitch 1 [degrees],X [s],Avanti Sensor 1: Roll 1 [degrees],X [s],Avanti Sensor 1: Yaw 1 [degrees]
1.82100e+001,-3.55840e-005,,,,,,
1.82110e+001,-4.12909e-005,,,,,,
1.82120e+001,-4.46479e-005,,,,,,
1.82130e+001,-5.80758e-005,,,,,,
1.82140e+001,-6.37827e-005,,,,,,
1.82150e+001,-6.68040e-005,,,,,,
1.82160e+001,-7.48608e-005,,,,,,
1.82170e+001,-9.06386e-005,,,,,,
1.82180e+001,-7.58679e-005,,,,,,
1.82190e+001,-6.78111e-005,,,,,,
1.82200e+001,-6.21042e-005,,,,,,
1.82210e+001,-5.06905e-005,,,,,,
1.82220e+001,-3.52483e-005,,,,,,
1.82230e+001,-3.32342e-005,,,,,,
1.82240e+001,-4.43122e-005,,,,,,
1.82250e+001,-4.16266e-005,,,,,,
1.82260e+001,-4.46479e-005,,,,,,
1.82270e+001,-6.54612e-005,,,,,,
1.82280e+001,-7.75463e-005,,,,,,
1.82290e+001,-8.09033e-005,,,,,,
1.82300e+001,-7.18395e-005,,,,,,
1.82310e+001,-6.10971e-005,,,,,,
1.82320e+001,-6.61326e-005,,,,,,
1.82330e+001,-5.74044e-005,,,,,,
1.82340e+001,-6.34470e-005,,,,,,
1.82350e+001,-6.14328e-005,,,,,,
1.82360e+001,-5.57259e-005,,,,,,
1.82370e+001,-4.19623e-005,,,,,,
1.82380e+001,-2.48417e-005,,,,,,
1.82390e+001,-2.31632e-005,,,,,,
1.82400e+001,-2.98772e-005,,,,,,
1.82410e+001,-4.73335e-005,,,,,,
1.82420e+001,-8.25818e-005,,,,,,
1.82430e+001,-1.02388e-004,,,,,,
1.82440e+001,-1.28237e-004,,,,,,
1.82450e+001,-1.35958e-004,,,,,,
1.82460e+001,-1.17830e-004,,,,,,
1.82470e+001,-1.02388e-004,,,,,,
1.82480e+001,-1.00710e-004,,,,,,
1.82490e+001,-1.17494e-004,,,,,,
1.82500e+001,-1.27901e-004,,,,,,
1.82510e+001,-1.25216e-004,,,,,,
1.82520e+001,-1.13466e-004,,,,,,
1.82530e+001,-1.07759e-004,,,,,,
1.82540e+001,-9.97024e-005,,,,,,
1.82550e+001,-9.80240e-005,,,,,,
1.82560e+001,-9.26528e-005,,,,,,
1.82570e+001,-8.35889e-005,,,,,,
1.82580e+001,-8.12390e-005,,,,,,
1.82590e+001,-7.35180e-005,,,,,,
1.82600e+001,-7.41894e-005,,,,,,
1.82610e+001,-7.82177e-005,,,,,,
1.82620e+001,-6.98253e-005,,,,,,
1.82630e+001,-5.16976e-005,,,,,,
1.82640e+001,-5.57259e-005,,,,,,
1.82650e+001,-6.81468e-005,,,,,,
1.82660e+001,-6.61326e-005,,,,,,
1.82670e+001,-7.41894e-005,,,,,,
1.82680e+001,-8.02319e-005,,,,,,
1.82690e+001,-7.38537e-005,,,,,,
1.82700e+001,-5.13619e-005,,,,,,
1.82710e+001,-2.85344e-005,,,,,,
1.82720e+001,-4.33051e-005,,,,,,
1.82730e+001,-6.31113e-005,,,,,,
1.82740e+001,-7.15038e-005,,,,,,
1.82750e+001,-9.36599e-005,,,,,,
1.82760e+001,-8.62745e-005,,,,,,
1.82770e+001,-8.69459e-005,,,,,,
1.82780e+001,-7.82177e-005,,,,,,
1.82790e+001,-6.68040e-005,,,,,,
1.82800e+001,-6.00900e-005,,,,,,
1.82810e+001,-4.80049e-005,,,,,,
1.82820e+001,-3.45769e-005,,,,,,
1.82830e+001,-3.52483e-005,,,,,,
1.82840e+001,-3.42412e-005,,,,,,
1.82850e+001,-3.79339e-005,,,,,,
1.82860e+001,-3.05486e-005,,,,,,
1.82870e+001,-2.88701e-005,,,,,,
1.82880e+001,-2.58488e-005,,,,,,
1.82890e+001,-2.78630e-005,,,,,,
1.82900e+001,-3.12200e-005,,,,,,
1.82910e+001,-2.38346e-005,,,,,,
1.82920e+001,-2.45060e-005,,,,,,
1.82930e+001,-3.22271e-005,,,,,,
1.82940e+001,-2.98772e-005,,,,,,
1.82950e+001,-2.78630e-005,,,,,,
1.82960e+001,-3.39055e-005,,,,,,
1.82970e+001,-3.79339e-005,,,,,,
1.82980e+001,-4.59907e-005,,,,,,
1.82990e+001,-5.67330e-005,,,,,,
1.83000e+001,-4.96834e-005,,,,,,
1.83010e+001,-5.06905e-005,,,,,,
1.83020e+001,-6.74754e-005,,,,,,
1.83030e+001,-5.97543e-005,,,,,,
1.83040e+001,-5.97543e-005,,,,,,
1.83050e+001,-7.01610e-005,,,,,,
1.83060e+001,-7.62036e-005,,,,,,
1.83070e+001,-8.12390e-005,,,,,,
1.83080e+001,-7.01610e-005,,,,,,
1.83090e+001,-6.47898e-005,,,,,,
1.83100e+001,-6.71397e-005,,,,,,
1.83110e+001,-7.08324e-005,,,,,,
1.83120e+001,-7.41894e-005,,,,,,
1.83130e+001,-6.84825e-005,,,,,,
1.83140e+001,-5.80758e-005,,,,,,
1.83150e+001,-5.37118e-005,,,,,,
1.83160e+001,-3.82696e-005,,,,,,
1.83170e+001,-3.79339e-005,,,,,,
1.83180e+001,-3.12200e-005,,,,,,
1.83190e+001,-3.92767e-005,,,,,,
1.83200e+001,-4.33051e-005,,,,,,
1.83210e+001,-4.86763e-005,,,,,,
1.83220e+001,-4.80049e-005,,,,,,
1.83230e+001,-6.24399e-005,,,,,,
1.83240e+001,-6.00900e-005,,,,,,
1.83250e+001,-6.47898e-005,,,,,,
1.83260e+001,-3.55840e-005,,,,,,
1.83270e+001,-6.04257e-006,,,,,,
1.83280e+001,-1.94705e-005,,,,,,
1.83290e+001,-4.09552e-005,,,,,,
1.83300e+001,-5.80758e-005,,,,,,
1.83310e+001,-6.91539e-005,,,,,,
1.83320e+001,-9.50027e-005,,,,,,
1.83330e+001,-1.10445e-004,,,,,,
1.83340e+001,-1.15480e-004,,,,,,
1.83350e+001,-1.02724e-004,,,,,,
1.83360e+001,-8.42603e-005,,,,,,
1.83370e+001,-7.95605e-005,,,,,,
1.83380e+001,-8.35889e-005,,,,,,
1.83390e+001,-6.84825e-005,,,,,,
1.83400e+001,-5.13619e-005,,,,,,
1.83410e+001,-4.33051e-005,,,,,,
1.83420e+001,-4.19623e-005,,,,,,
1.83430e+001,-4.06195e-005,,,,,,
1.83440e+001,-4.09552e-005,,,,,,
1.83450e+001,-2.78630e-005,,,,,,
1.83460e+001,-3.12200e-005,,,,,,
1.83470e+001,-5.16976e-005,,,,,,
1.83480e+001,-5.84115e-005,,,,,,
1.83490e+001,-5.40475e-005,,,,,,
1.83500e+001,-5.74044e-005,,,,,,
1.83510e+001,-8.66102e-005,,,,,,
1.83520e+001,-9.13100e-005,,,,,,
1.83530e+001,-6.00900e-005,,,,,,
1.83540e+001,-5.30404e-005,,,,,,
1.83550e+001,-6.81468e-005,,,,,,
1.83560e+001,-8.19104e-005,,,,,,
1.83570e+001,-8.62745e-005,,,,,,
1.83580e+001,-8.56031e-005,,,,,,
1.83590e+001,-7.35180e-005,,,,,,
1.83600e+001,-6.47898e-005,,,,,,
1.83610e+001,-7.55322e-005,,,,,,
1.83620e+001,-6.07614e-005,,,,,,
1.83630e+001,-6.21042e-005,,,,,,
1.83640e+001,-5.97543e-005,,,,,,
1.83650e+001,-5.87472e-005,,,,,,
1.83660e+001,-5.90829e-005,,,,,,
1.83670e+001,-6.24399e-005,,,,,,
1.83680e+001,-7.82177e-005,,,,,,
1.83690e+001,-6.21042e-005,,,,,,
1.83700e+001,-3.45769e-005,,,,,,
1.83710e+001,-3.39055e-005,,,,,,
1.83720e+001,-4.66621e-005,,,,,,
1.83730e+001,-4.73335e-005,,,,,,
1.83740e+001,-4.86763e-005,,,,,,
1.83750e+001,-4.73335e-005,,,,,,
1.83760e+001,-5.87472e-005,,,,,,
1.83770e+001,-5.00191e-005,,,,,,
1.83780e+001,-5.33761e-005,,,,,,
1.83790e+001,-4.19623e-005,,,,,,
1.83800e+001,-3.18914e-005,,,,,,
1.83810e+001,-4.02838e-005,,,,,,
1.83820e+001,-2.98772e-005,,,,,,
1.83830e+001,-2.48417e-005,,,,,,
1.83840e+001,-3.62554e-005,,,,,,
1.83850e+001,-6.57969e-005,,,,,,
1.83860e+001,-7.04967e-005,,,,,,
1.83870e+001,-5.00191e-005,,,,,,
1.83880e+001,-3.08843e-005,,,,,,
1.83890e+001,-3.32342e-005,,,,,,
1.83900e+001,-3.86053e-005,,,,,,
1.83910e+001,-4.39765e-005,,,,,,
1.83920e+001,-4.90120e-005,,,,,,
1.83930e+001,-3.75982e-005,,,,,,
1.83940e+001,-4.16266e-005,,,,,,
1.83950e+001,-4.90120e-005,,,,,,
1.83960e+001,-4.22980e-005,,,,,,
1.83970e+001,-3.82696e-005,,,,,,
1.83980e+001,-3.82696e-005,,,,,,
1.83990e+001,-3.65911e-005,,,,,,
1.84000e+001,-5.57259e-005,,,,,,
1.84010e+001,-6.14328e-005,,,,,,
1.84020e+001,-6.27756e-005,,,,,,
1.84030e+001,-7.88891e-005,,,,,,
1.84040e+001,-8.62745e-005,,,,,,
1.84050e+001,-8.49317e-005,,,,,,
1.84060e+001,-7.08324e-005,,,,,,
1.84070e+001,-6.57969e-005,,,,,,
1.84080e+001,-6.71397e-005,,,,,,
1.84090e+001,-6.07614e-005,,,,,,
1.84100e+001,-5.57259e-005,,,,,,
1.84110e+001,-5.27047e-005,,,,,,
1.84120e+001,-6.14328e-005,,,,,,
1.84130e+001,-6.61326e-005,,,,,,
1.84140e+001,-6.14328e-005,,,,,,
1.84150e+001,-4.63264e-005,,,,,,
1.84160e+001,-3.55840e-005,,,,,,
1.84170e+001,-4.86763e-005,,,,,,
1.84180e+001,-7.11681e-005,,,,,,
1.84190e+001,-7.95605e-005,,,,,,
1.84200e+001,-5.94186e-005,,,,,,
1.84210e+001,-5.20333e-005,,,,,,
1.84220e+001,-8.22461e-005,,,,,,
1.84230e+001,-9.09743e-005,,,,,,
1.84240e+001,-8.56031e-005,,,,,,
1.84250e+001,-5.33761e-005,,,,,,
1.84260e+001,-4.76692e-005,,,,,,
1.84270e+001,-5.13619e-005,,,,,,
1.84280e+001,-5.33761e-005,,,,,,
1.84290e+001,-6.21042e-005,,,,,,
1.84300e+001,-5.87472e-005,,,,,,
1.84310e+001,-5.06905e-005,,,,,,
1.84320e+001,-5.84115e-005,,,,,,
1.84330e+001,-6.14328e-005,,,,,,
1.84340e+001,-6.88182e-005,,,,,,
1.84350e+001,-7.45251e-005,,,,,,
1.84360e+001,-7.35180e-005,,,,,,
1.84370e+001,-7.15038e-005,,,,,,
1.84380e+001,-6.47898e-005,,,,,,
1.84390e+001,-7.38537e-005,,,,,,
1.84400e+001,-8.35889e-005,,,,,,
1.84410e+001,-8.49317e-005,,,,,,
1.84420e+001,-8.09033e-005,,,,,,
1.84430e+001,-7.55322e-005,,,,,,
1.84440e+001,-7.41894e-005,,,,,,
1.84450e+001,-7.55322e-005,,,,,,
1.84460e+001,-7.28466e-005,,,,,,
1.84470e+001,-6.21042e-005,,,,,,
1.84480e+001,-5.50546e-005,,,,,,
1.84490e+001,-5.53903e-005,,,,,,
1.84500e+001,-7.04967e-006,,,,,,
1.84510e+001,2.45060e-005,,,,,,
1.84520e+001,-1.14137e-005,,,,,,
1.84530e+001,-8.56031e-005,,,,,,
1.84540e+001,-7.82177e-005,,,,,,
1.84550e+001,-5.70687e-005,,,,,,
1.84560e+001,-3.72625e-005,,,,,,
1.84570e+001,-4.59907e-005,,,,,,
1.84580e+001,-5.33761e-005,,,,,,
1.84590e+001,-6.74754e-005,,,,,,
1.84600e+001,-8.66102e-005,,,,,,
1.84610e+001,-9.66812e-005,,,,,,
1.84620e+001,-9.76883e-005,,,,,,
1.84630e+001,-8.96315e-005,,,,,,
1.84640e+001,-9.16457e-005,,,,,,
1.84650e+001,-8.39246e-005,,,,,,
1.84660e+001,-6.00900e-005,,,,,,
1.84670e+001,-4.33051e-005,,,,,,
1.84680e+001,-3.39055e-005,,,,,,
1.84690e+001,-3.05486e-005,,,,,,
1.84700e+001,-3.79339e-005,,,,,,
1.84710e+001,-3.86053e-005,,,,,,
1.84720e+001,-3.52483e-005,,,,,,
1.84730e+001,-4.43122e-005,,,,,,
1.84740e+001,-4.26337e-005,,,,,,
1.84750e+001,-3.69268e-005,,,,,,
1.84760e+001,-4.66621e-005,,,,,,
1.84770e+001,-4.73335e-005,,,,,,
1.84780e+001,-5.30404e-005,,,,,,
1.84790e+001,-5.74044e-005,,,,,,
1.84800e+001,-5.90829e-005,,,,,,
1.84810e+001,-6.91539e-005,,,,,,
1.84820e+001,-6.54612e-005,,,,,,
1.84830e+001,-6.04257e-005,,,,,,
1.84840e+001,-6.14328e-005,,,,,,
1.84850e+001,-3.32342e-005,,,,,,
1.84860e+001,-1.54421e-005,,,,,,
1.84870e+001,-2.75273e-005,,,,,,
1.84880e+001,-7.08324e-005,,,,,,
1.84890e+001,-9.56741e-005,,,,,,
1.84900e+001,-1.13802e-004,,,,,,
1.84910e+001,-1.03059e-004,,,,,,
1.84920e+001,-9.70169e-005,,,,,,
1.84930e+001,-9.97024e-005,,,,,,
1.84940e+001,-7.55322e-005,,,,,,
1.84950e+001,-5.27047e-005,,,,,,
1.84960e+001,-3.59197e-005,,,,,,
1.84970e+001,-3.28984e-005,,,,,,
1.84980e+001,-4.73335e-005,,,,,,
1.84990e+001,-5.33761e-005,,,,,,
1.85000e+001,-5.97543e-005,,,,,,
1.85010e+001,-5.94186e-005,,,,,,
1.85020e+001,-5.84115e-005,,,,,,
1.85030e+001,-5.50546e-005,,,,,,
1.85040e+001,-6.47898e-005,,,,,,
1.85050e+001,-7.88891e-005,,,,,,
1.85060e+001,-9.16457e-005,,,,,,
1.85070e+001,-7.55322e-005,,,,,,
1.85080e+001,-7.08324e-005,,,,,,
1.85090e+001,-7.55322e-005,,,,,,
1.85100e+001,-9.43313e-005,,,,,,
1.85110e+001,-8.52674e-005,,,,,,
1.85120e+001,-7.28466e-005,,,,,,
1.85130e+001,-6.37827e-005,,,,,,
1.85140e+001,-4.66621e-005,,,,,,
1.85150e+001,-4.39765e-005,,,,,,
1.85160e+001,-4.93477e-005,,,,,,
1.85170e+001,-5.97543e-005,,,,,,
1.85180e+001,-6.81468e-005,,,,,,
1.85190e+001,-6.91539e-005,,,,,,
1.85200e+001,-6.34470e-005,,,,,,
1.85210e+001,-6.04257e-005,,,,,,
1.85220e+001,-5.40475e-005,,,,,,
1.85230e+001,-4.39765e-005,,,,,,
1.85240e+001,-5.40475e-005,,,,,,
1.85250e+001,-4.86763e-005,,,,,,
1.85260e+001,-3.82696e-005,,,,,,
1.85270e+001,-3.28984e-005,,,,,,
1.85280e+001,-2.45060e-005,,,,,,
1.85290e+001,-2.68559e-005,,,,,,
1.85300e+001,-3.52483e-005,,,,,,
1.85310e+001,-4.86763e-005,,,,,,
1.85320e+001,-6.37827e-005,,,,,,
1.85330e+001,-5.97543e-005,,,,,,
1.85340e+001,-5.97543e-005,,,,,,
1.85350e+001,-6.24399e-005,,,,,,
1.85360e+001,-6.61326e-005,,,,,,
1.85370e+001,-6.88182e-005,,,,,,
1.85380e+001,-6.74754e-005,,,,,,
1.85390e+001,-7.35180e-005,,,,,,
1.85400e+001,-6.91539e-005,,,,,,
1.85410e+001,-6.74754e-005,,,,,,
1.85420e+001,-4.96834e-005,,,,,,
1.85430e+001,-4.39765e-005,,,,,,
1.85440e+001,-4.80049e-005,,,,,,
1.85450e+001,-5.80758e-005,,,,,,
1.85460e+001,-5.94186e-005,,,,,,
1.85470e+001,-3.86053e-005,,,,,,
1.85480e+001,-2.08133e-005,,,,,,
1.85490e+001,-3.12200e-005,,,,,,
1.85500e+001,-4.86763e-005,,,,,,
1.85510e+001,-6.91539e-005,,,,,,
1.85520e+001,-7.18395e-005,,,,,,
1.85530e+001,-5.94186e-005,,,,,,
1.85540e+001,-5.94186e-005,,,,,,
1.85550e+001,-5.33761e-005,,,,,,
1.85560e+001,-3.45769e-005,,,,,,
1.85570e+001,-1.98062e-005,,,,,,
1.85580e+001,-2.21561e-005,,,,,,
1.85590e+001,-2.78630e-005,,,,,,
1.85600e+001,-3.12200e-005,,,,,,
1.85610e+001,-2.88701e-005,,,,,,
1.85620e+001,-3.32342e-005,,,,,,
1.85630e+001,-4.26337e-005,,,,,,
1.85640e+001,-4.66621e-005,,,,,,
1.85650e+001,-6.41184e-005,,,,,,
1.85660e+001,-6.64683e-005,,,,,,
1.85670e+001,-8.02319e-005,,,,,,
1.85680e+001,-8.62745e-005,,,,,,
1.85690e+001,-8.29175e-005,,,,,,
1.85700e+001,-8.42603e-005,,,,,,
1.85710e+001,-8.56031e-005,,,,,,
1.85720e+001,-8.02319e-005,,,,,,
1.85730e+001,-7.88891e-005,,,,,,
1.85740e+001,-8.56031e-005,,,,,,
1.85750e+001,-8.42603e-005,,,,,,
1.85760e+001,-8.25818e-005,,,,,,
1.85770e+001,-8.49317e-005,,,,,,
1.85780e+001,-8.76173e-005,,,,,,
1.85790e+001,-9.09743e-005,,,,,,
1.85800e+001,-8.72816e-005,,,,,,
1.85810e+001,-8.35889e-005,,,,,,
1.85820e+001,-6.88182e-005,,,,,,
1.85830e+001,-6.94896e-005,,,,,,
1.85840e+001,-7.82177e-005,,,,,,
1.85850e+001,-7.48608e-005,,,,,,
1.85860e+001,-6.27756e-005,,,,,,
1.85870e+001,-4.66621e-005,,,,,,
1.85880e+001,-3.92767e-005,,,,,,
1.85890e+001,-5.00191e-005,,,,,,
1.85900e+001,-6.10971e-005,,,,,,
1.85910e+001,-6.14328e-005,,,,,,
1.85920e+001,-5.53903e-005,,,,,,
1.85930e+001,-5.43832e-005,,,,,,
1.85940e+001,-4.76692e-005,,,,,,
1.85950e+001,-4.46479e-005,,,,,,
1.85960e+001,-4.09552e-005,,,,,,
1.85970e+001,-5.00191e-005,,,,,,
1.85980e+001,-5.94186e-005,,,,,,
1.85990e+001,-6.47898e-005,,,,,,
1.86000e+001,-7.98962e-005,,,,,,
1.86010e+001,-7.92248e-005,,,,,,
1.86020e+001,-6.27756e-005,,,,,,
1.86030e+001,-4.19623e-005,,,,,,
1.86040e+001,-2.34989e-005,,,,,,
1.86050e+001,-3.59197e-005,,,,,,
1.86060e+001,-7.01610e-005,,,,,,
1.86070e+001,-7.15038e-005,,,,,,
1.86080e+001,-5.74044e-005,,,,,,
1.86090e+001,-6.47898e-005,,,,,,
1.86100e+001,-7.21752e-005,,,,,,
1.86110e+001,-7.78820e-005,,,,,,
1.86120e+001,-7.82177e-005,,,,,,
1.86130e+001,-7.04967e-005,,,,,,
1.86140e+001,-7.55322e-005,,,,,,
1.86150e+001,-6.41184e-005,,,,,,
1.86160e+001,-6.68040e-005,,,,,,
1.86170e+001,-7.28466e-005,,,,,,
1.86180e+001,-6.94896e-005,,,,,,
1.86190e+001,-6.91539e-005,,,,,,
1.86200e+001,-6.47898e-005,,,,,,
1.86210e+001,-5.50546e-005,,,,,,
1.86220e+001,-5.80758e-005,,,,,,
1.86230e+001,-5.40475e-005,,,,,,
1.86240e+001,-4.66621e-005,,,,,,
1.86250e+001,-3.49126e-005,,,,,,
1.86260e+001,-2.38346e-005,,,,,,
1.86270e+001,-3.02129e-005,,,,,,
1.86280e+001,-4.86763e-005,,,,,,
1.86290e+001,-4.69978e-005,,,,,,
1.86300e+001,-4.49836e-005,,,,,,
1.86310e+001,-5.47189e-005,,,,,,
1.86320e+001,-5.53903e-005,,,,,,
1.86330e+001,-5.87472e-005,,,,,,
1.86340e+001,-5.43832e-005,,,,,,
1.86350e+001,-5.20333e-005,,,,,,
1.86360e+001,-5.27047e-005,,,,,,
1.86370e+001,-5.53903e-005,,,,,,
1.86380e+001,-6.34470e-005,,,,,,
1.86390e+001,-6.27756e-005,,,,,,
1.86400e+001,-7.08324e-005,,,,,,
1.86410e+001,-6.88182e-005,,,,,,
1.86420e+001,-6.51255e-005,,,,,,
1.86430e+001,-5.67330e-005,,,,,,
1.86440e+001,-5.27047e-005,,,,,,
1.86450e+001,-5.53903e-005,,,,,,
1.86460e+001,-5.30404e-005,,,,,,
1.86470e+001,-5.10262e-005,,,,,,
1.86480e+001,-5.97543e-005,,,,,,
1.86490e+001,-6.54612e-005,,,,,,
1.86500e+001,-6.74754e-005,,,,,,
1.86510e+001,-6.98253e-005,,,,,,
1.86520e+001,-7.21752e-005,,,,,,
1.86530e+001,-7.28466e-005,,,,,,
1.86540e+001,-6.88182e-005,,,,,,
1.86550e+001,-5.87472e-005,,,,,,
1.86560e+001,-6.68040e-005,,,,,,
1.86570e+001,-6.54612e-005,,,,,,
1.86580e+001,-6.47898e-005,,,,,,
1.86590e+001,-5.87472e-005,,,,,,
1.86600e+001,-5.57259e-005,,,,,,
1.86610e+001,-5.00191e-005,,,,,,
1.86620e+001,-5.57259e-005,,,,,,
1.86630e+001,-5.80758e-005,,,,,,
1.86640e+001,-5.94186e-005,,,,,,
1.86650e+001,-4.43122e-005,,,,,,
1.86660e+001,-4.12909e-005,,,,,,
1.86670e+001,-3.65911e-005,,,,,,
1.86680e+001,-3.92767e-005,,,,,,
1.86690e+001,-3.55840e-005,,,,,,
1.86700e+001,-3.86053e-005,,,,,,
1.86710e+001,-3.79339e-005,,,,,,
1.86720e+001,-3.25628e-005,,,,,,
1.86730e+001,-4.06195e-005,,,,,,
1.86740e+001,-4.53193e-005,,,,,,
1.86750e+001,-4.86763e-005,,,,,,
1.86760e+001,-5.70687e-005,,,,,,
1.86770e+001,-5.20333e-005,,,,,,
1.86780e+001,-4.46479e-005,,,,,,
1.86790e+001,-3.32342e-005,,,,,,
1.86800e+001,-4.19623e-005,,,,,,
1.86810e+001,-5.27047e-005,,,,,,
1.86820e+001,-6.54612e-005,,,,,,
1.86830e+001,-6.84825e-005,,,,,,
1.86840e+001,-8.79530e-005,,,,,,
1.86850e+001,-8.82887e-005,,,,,,
1.86860e+001,-9.56741e-005,,,,,,
1.86870e+001,-1.04402e-004,,,,,,
1.86880e+001,-1.05745e-004,,,,,,
1.86890e+001,-9.76883e-005,,,,,,
1.86900e+001,-8.56031e-005,,,,,,
1.86910e+001,-7.55322e-005,,,,,,
1.86920e+001,-6.34470e-005,,,,,,
1.86930e+001,-6.34470e-005,,,,,,
1.86940e+001,-5.33761e-005,,,,,,
1.86950e+001,-5.00191e-005,,,,,,
1.86960e+001,-5.27047e-005,,,,,,
1.86970e+001,-5.27047e-005,,,,,,
1.86980e+001,-5.43832e-005,,,,,,
1.86990e+001,-5.53903e-005,,,,,,
1.87000e+001,-5.74044e-005,,,,,,
1.87010e+001,-5.80758e-005,,,,,,
1.87020e+001,-5.20333e-005,,,,,,
1.87030e+001,-4.80049e-005,,,,,,
1.87040e+001,-4.80049e-005,,,,,,
1.87050e+001,-4.56550e-005,,,,,,
1.87060e+001,-3.99481e-005,,,,,,
1.87070e+001,-3.72625e-005,,,,,,
1.87080e+001,-3.52483e-005,,,,,,
1.87090e+001,-5.70687e-006,,,,,,
1.87100e+001,-1.67849e-006,,,,,,
1.87110e+001,-2.11490e-005,,,,,,
1.87120e+001,-3.99481e-005,,,,,,
1.87130e+001,-4.59907e-005,,,,,,
1.87140e+001,-5.53903e-005,,,,,,
1.87150e+001,-7.15038e-005,,,,,,
1.87160e+001,-5.84115e-005,,,,,,
1.87170e+001,-6.21042e-005,,,,,,
1.87180e+001,-1.03731e-004,,,,,,
1.87190e+001,-1.29244e-004,,,,,,
1.87200e+001,-1.42672e-004,,,,,,
1.87210e+001,-1.38308e-004,,,,,,
1.87220e+001,-1.19844e-004,,,,,,
1.87230e+001,-1.16823e-004,,,,,,
1.87240e+001,-9.50027e-005,,,,,,
1.87250e+001,-8.09033e-005,,,,,,
1.87260e+001,-6.21042e-005,,,,,,
1.87270e+001,-4.49836e-005,,,,,,
1.87280e+001,-3.82696e-005,,,,,,
1.87290e+001,-3.62554e-005,,,,,,
1.87300e+001,-3.25628e-005,,,,,,
1.87310e+001,-2.51774e-005,,,,,,
1.87320e+001,-2.58488e-005,,,,,,
1.87330e+001,-3.25628e-005,,,,,,
1.87340e+001,-3.15557e-005,,,,,,
1.87350e+001,-4.02838e-005,,,,,,
1.87360e+001,-4.53193e-005,,,,,,
1.87370e+001,-5.70687e-005,,,,,,
1.87380e+001,-5.20333e-005,,,,,,
1.87390e+001,-4.12909e-005,,,,,,
1.87400e+001,-3.25628e-005,,,,,,
1.87410e+001,-3.72625e-005,,,,,,
1.87420e+001,-4.59907e-005,,,,,,
1.87430e+001,-4.66621e-005,,,,,,
1.87440e+001,-5.00191e-005,,,,,,
1.87450e+001,-6.14328e-005,,,,,,
1.87460e+001,-7.15038e-005,,,,,,
1.87470e+001,-8.35889e-005,,,,,,
1.87480e+001,-6.88182e-005,,,,,,
1.87490e+001,-4.12909e-005,,,,,,
1.87500e+001,-2.31632e-005,,,,,,
1.87510e+001,-3.28984e-005,,,,,,
1.87520e+001,-4.66621e-005,,,,,,
1.87530e+001,-5.00191e-005,,,,,,
1.87540e+001,-5.87472e-005,,,,,,
1.87550e+001,-6.64683e-005,,,,,,
1.87560e+001,-7.48608e-005,,,,,,
1.87570e+001,-8.72816e-005,,,,,,
1.87580e+001,-1.07759e-004,,,,,,
1.87590e+001,-1.37972e-004,,,,,,
1.87600e+001,-1.27565e-004,,,,,,
1.87610e+001,-1.08766e-004,,,,,,
1.87620e+001,-8.12390e-005,,,,,,
1.87630e+001,-6.94896e-005,,,,,,
1.87640e+001,-7.31823e-005,,,,,,
1.87650e+001,-7.21752e-005,,,,,,
1.87660e+001,-6.24399e-005,,,,,,
1.87670e+001,-5.67330e-005,,,,,,
1.87680e+001,-4.22980e-005,,,,,,
1.87690e+001,-4.16266e-005,,,,,,
1.87700e+001,-3.65911e-005,,,,,,
1.87710e+001,-3.92767e-005,,,,,,
1.87720e+001,-4.46479e-005,,,,,,
1.87730e+001,-4.39765e-005,,,,,,
1.87740e+001,-4.49836e-005,,,,,,
1.87750e+001,-4.53193e-005,,,,,,
1.87760e+001,-4.90120e-005,,,,,,
1.87770e+001,-4.53193e-005,,,,,,
1.87780e+001,-4.76692e-005,,,,,,
1.87790e+001,-4.73335e-005,,,,,,
